timestamp,peakToPeak
1744236497.886158,28
1744236497.936183,32
1744236497.9863129,26
1744236498.0362198,22
1744236498.086379,27
1744236498.136297,25
1744236498.186444,26
1744236498.236366,27
1744236498.2864041,25
1744236498.336315,25
1744236498.386272,27
1744236498.436403,22
1744236498.4863,25
1744236498.536466,22
1744236498.586276,27
1744236498.63643,25
1744236498.686374,24
1744236498.736373,25
1744236498.7864,28
1744236498.836253,28
1744236498.886133,27
1744236498.93613,25
1744236498.986196,24
1744236499.036279,22
1744236499.086229,28
1744236499.136408,26
1744236499.186323,23
1744236499.236492,23
1744236499.2862232,27
1744236499.33644,21
1744236499.386278,759
1744236499.436467,52
1744236499.4862368,25
1744236499.5364301,11
1744236499.5862222,10
1744236499.6364439,9
1744236499.68632,10
1744236499.73634,12
1744236499.7863832,10
1744236499.836268,15
1744236499.886247,18
1744236499.936335,16
1744236499.986238,20
1744236500.036459,18
1744236500.0862238,19
1744236500.136416,25
1744236500.18627,23
1744236500.236354,24
1744236500.286211,23
1744236500.3363872,27
1744236500.386335,23
1744236500.4363751,24
1744236500.486392,22
1744236500.5362291,23
1744236500.586263,22
1744236500.636373,23
1744236500.686213,24
1744236500.736306,22
1744236500.7862241,21
1744236500.836353,23
1744236500.8862069,22
1744236500.9363708,23
1744236500.986331,23
1744236501.0363631,21
1744236501.0862458,22
1744236501.136362,25
1744236501.186218,24
1744236501.23645,22
1744236501.286229,25
1744236501.336438,25
1744236501.3862212,27
1744236501.436411,26
1744236501.4862661,28
1744236501.5364249,24
1744236501.586316,22
1744236501.636322,29
1744236501.68635,23
1744236501.736334,25
1744236501.786203,22
1744236501.836354,24
1744236501.886243,21
1744236501.936398,23
1744236501.986203,25
1744236502.0362382,23
1744236502.086265,23
1744236502.1361952,25
1744236502.186334,26
1744236502.236193,24
1744236502.286428,26
1744236502.3364391,25
1744236502.3862212,22
1744236502.436362,23
1744236502.487978,26
1744236502.536268,24
1744236502.5862222,24
1744236502.636354,26
1744236502.6861598,24
1744236502.736279,26
1744236502.786217,26
1744236502.836364,29
1744236502.8864,28
1744236502.9364,29
1744236502.986183,28
1744236503.03635,28
1744236503.086266,53
1744236503.136416,29
1744236503.1862028,30
1744236503.236413,32
1744236503.286217,31
1744236503.336422,31
1744236503.386204,29
1744236503.436349,28
1744236503.486222,28
1744236503.536421,26
1744236503.586194,82
1744236503.636478,31
1744236503.686209,29
1744236503.7362921,35
1744236503.7862048,36
1744236503.8363059,43
1744236503.886205,33
1744236503.9362822,48
1744236503.986161,38
1744236504.0363362,37
1744236504.086155,66
1744236504.136368,29
1744236504.186172,29
1744236504.236317,30
1744236504.286166,50
1744236504.3361979,68
1744236504.3861089,38
1744236504.4361951,43
1744236504.486304,44
1744236504.536227,60
1744236504.586376,31
1744236504.636151,25
1744236504.686336,24
1744236504.73614,25
1744236504.786259,69
1744236504.836341,46
1744236504.8861609,36
1744236504.936342,36
1744236504.986208,31
1744236505.036383,46
1744236505.086242,33
1744236505.136309,27
1744236505.186141,26
1744236505.23631,29
1744236505.286147,32
1744236505.336359,27
1744236505.386136,28
1744236505.4362948,28
1744236505.486179,25
1744236505.53633,95
1744236505.586166,37
1744236505.636387,29
1744236505.686183,32
1744236505.736274,32
1744236505.786164,33
1744236505.836354,32
1744236505.886194,51
1744236505.93636,46
1744236505.986144,40
1744236506.03633,65
1744236506.0862179,31
1744236506.136232,30
1744236506.186163,29
1744236506.2362921,56
1744236506.286168,57
1744236506.336311,40
1744236506.3861492,39
1744236506.436351,34
1744236506.486166,77
1744236506.5363588,32
1744236506.5862021,29
1744236506.636317,25
1744236506.686253,23
1744236506.736175,65
1744236506.786138,48
1744236506.836329,36
1744236506.886301,30
1744236506.936219,31
1744236506.986159,66
1744236507.0361888,28
1744236507.08612,31
1744236507.136231,33
1744236507.1860979,39
1744236507.2363331,38
1744236507.286208,36
1744236507.336333,31
1744236507.3861592,31
1744236507.436341,25
1744236507.4861171,80
1744236507.5363462,34
1744236507.586117,29
1744236507.636288,38
1744236507.6862001,32
1744236507.736276,37
1744236507.786164,38
1744236507.8363452,60
1744236507.886155,50
1744236507.9363341,40
1744236507.9862,65
1744236508.036372,32
1744236508.086165,36
1744236508.1363451,35
1744236508.186165,38
1744236508.236375,63
1744236508.286166,52
1744236508.336284,46
1744236508.386163,49
1744236508.436367,86
1744236508.486225,29
1744236508.5363562,28
1744236508.586178,27
1744236508.636333,23
1744236508.686176,64
1744236508.737345,55
1744236508.787165,58
1744236508.8373172,47
1744236508.8870668,46
1744236508.937176,70
1744236508.987194,32
1744236509.037291,28
1744236509.08722,31
1744236509.137204,33
1744236509.187215,34
1744236509.237296,34
1744236509.287173,29
1744236509.337323,30
1744236509.387275,28
1744236509.4373472,79
1744236509.487316,35
1744236509.53726,28
1744236509.587229,31
1744236509.637321,31
1744236509.687244,36
1744236509.737328,30
1744236509.787214,64
1744236509.837309,47
1744236509.887272,38
1744236509.9373481,62
1744236509.987312,27
1744236510.0373418,29
1744236510.0872772,32
1744236510.137331,32
1744236510.187237,54
1744236510.2372842,40
1744236510.287276,42
1744236510.337295,39
1744236510.387257,63
1744236510.437273,58
1744236510.4872918,57
1744236510.537288,52
1744236510.587264,57
1744236510.637276,62
1744236510.687273,81
1744236510.737319,58
1744236510.787201,54
1744236510.8373141,60
1744236510.8872662,76
1744236510.93732,58
1744236510.9872699,68
1744236511.0372689,72
1744236511.0872,76
1744236511.1373801,81
1744236511.18726,84
1744236511.237325,94
1744236511.287214,91
1744236511.3373241,44
1744236511.38722,82
1744236511.43734,88
1744236511.48722,75
1744236511.537202,82
1744236511.587206,107
1744236511.637366,114
1744236511.68724,95
1744236511.737337,77
1744236511.787251,52
1744236511.83726,58
1744236511.887282,67
1744236511.9372978,43
1744236511.987086,42
1744236512.037175,40
1744236512.0870678,28
1744236512.137183,52
1744236512.187201,41
1744236512.23729,38
1744236512.2871869,31
1744236512.337323,71
1744236512.387224,48
1744236512.437311,40
1744236512.487227,38
1744236512.537298,39
1744236512.5871859,49
1744236512.6373172,86
1744236512.68725,60
1744236512.737219,69
1744236512.787201,60
1744236512.8372428,87
1744236512.887149,43
1744236512.937296,41
1744236512.987221,39
1744236513.037309,37
1744236513.087221,32
1744236513.1373172,41
1744236513.187184,60
1744236513.23729,66
1744236513.28718,53
1744236513.337288,66
1744236513.38707,64
1744236513.437293,45
1744236513.48716,48
1744236513.537305,48
1744236513.587119,48
1744236513.637303,47
1744236513.687294,43
1744236513.737302,46
1744236513.787168,62
1744236513.837229,75
1744236513.8872309,37
1744236513.937279,32
1744236513.9872808,30
1744236514.0372648,24
1744236514.087168,46
1744236514.1371799,54
1744236514.1871731,62
1744236514.237279,43
1744236514.2871869,29
1744236514.337274,55
1744236514.387118,31
1744236514.437311,30
1744236514.487227,26
1744236514.5372741,31
1744236514.5872169,61
1744236514.637269,48
1744236514.68721,53
1744236514.7373009,55
1744236514.7872,89
1744236514.837237,78
1744236514.887221,60
1744236514.937288,56
1744236514.987144,41
1744236515.037282,42
1744236515.087264,84
1744236515.137281,61
1744236515.187142,31
1744236515.237304,30
1744236515.287105,77
1744236515.337227,64
1744236515.387226,70
1744236515.437263,39
1744236515.487287,73
1744236515.5372632,40
1744236515.587113,85
1744236515.637247,75
1744236515.6871748,91
1744236515.737216,58
1744236515.787196,60
1744236515.837249,52
1744236515.887213,29
1744236515.9373078,31
1744236515.98717,25
1744236516.0372548,74
1744236516.0871391,99
1744236516.137284,34
1744236516.1871722,27
1744236516.23729,90
1744236516.2871418,103
1744236516.337274,95
1744236516.3870568,74
1744236516.43711,51
1744236516.487133,53
1744236516.537227,44
1744236516.587183,55
1744236516.637281,48
1744236516.687128,40
1744236516.73727,56
1744236516.7871811,34
1744236516.8371992,29
1744236516.887039,29
1744236516.9372318,29
1744236516.986997,48
1744236517.0370839,44
1744236517.087051,36
1744236517.137147,31
1744236517.187213,29
1744236517.237248,62
1744236517.2871969,31
1744236517.337217,39
1744236517.387187,37
1744236517.4372811,28
1744236517.487066,33
1744236517.537222,31
1744236517.5871732,33
1744236517.6372612,36
1744236517.68721,26
1744236517.7371361,55
1744236517.787175,24
1744236517.8372679,27
1744236517.887212,22
1744236517.937213,32
1744236517.9871511,43
1744236518.037195,31
1744236518.087251,30
1744236518.1372402,27
1744236518.187189,47
1744236518.237267,61
1744236518.287112,50
1744236518.337246,58
1744236518.3871338,27
1744236518.437239,83
1744236518.4871738,76
1744236518.537247,45
1744236518.587161,45
1744236518.637203,37
1744236518.687165,63
1744236518.737267,66
1744236518.787127,71
1744236518.837266,89
1744236518.8871691,88
1744236518.9372458,77
1744236518.98719,69
1744236519.037248,74
1744236519.0870678,82
1744236519.137244,63
1744236519.187144,91
1744236519.23718,77
1744236519.287144,64
1744236519.337261,84
1744236519.3871539,61
1744236519.437262,59
1744236519.4871721,45
1744236519.53719,68
1744236519.587113,54
1744236519.637227,47
1744236519.687113,76
1744236519.7371678,57
1744236519.787215,46
1744236519.8372512,31
1744236519.887095,30
1744236519.937164,50
1744236519.9871202,59
1744236520.0371919,51
1744236520.0871072,37
