timestamp,peakToPeak
1744237838.2450829,29
1744237838.295145,25
1744237838.34517,23
1744237838.395113,24
1744237838.445261,21
1744237838.495301,23
1744237838.545302,25
1744237838.595287,25
1744237838.6453109,24
1744237838.69524,28
1744237838.745337,26
1744237838.7953439,24
1744237838.845402,23
1744237838.895417,25
1744237838.9454238,28
1744237838.995314,23
1744237839.045395,23
1744237839.095348,26
1744237839.145323,27
1744237839.195125,26
1744237839.245249,23
1744237839.295244,25
1744237839.345252,22
1744237839.3953521,24
1744237839.445369,25
1744237839.495191,23
1744237839.545184,26
1744237839.595169,24
1744237839.645211,544
1744237839.6953,74
1744237839.7452831,35
1744237839.795348,25
1744237839.845386,24
1744237839.8952498,27
1744237839.94529,24
1744237839.99525,24
1744237840.045276,21
1744237840.095413,23
1744237840.145321,35
1744237840.195246,25
1744237840.2453141,25
1744237840.2953448,27
1744237840.345272,24
1744237840.395359,27
1744237840.445359,24
1744237840.495436,21
1744237840.545341,24
1744237840.59534,22
1744237840.645418,25
1744237840.695215,24
1744237840.7453408,31
1744237840.795397,23
1744237840.845369,22
1744237840.895381,20
1744237840.945243,21
1744237840.9953349,27
1744237841.0453708,30
1744237841.09535,27
1744237841.145385,25
1744237841.195383,22
1744237841.2453692,22
1744237841.295388,24
1744237841.3453262,20
1744237841.395403,22
1744237841.44539,24
1744237841.495415,23
1744237841.545373,22
1744237841.595351,23
1744237841.6453838,22
1744237841.6952581,22
1744237841.745347,26
1744237841.79541,30
1744237841.8453708,22
1744237841.895169,27
1744237841.945277,25
1744237841.9952462,24
1744237842.045323,23
1744237842.0953128,21
1744237842.145252,29
1744237842.195372,22
1744237842.2454169,24
1744237842.295371,23
1744237842.345333,23
1744237842.3953369,29
1744237842.4453802,24
1744237842.495369,25
1744237842.545368,24
1744237842.595336,23
1744237842.645376,24
1744237842.6954088,24
1744237842.745396,28
1744237842.795242,26
1744237842.845325,30
1744237842.8953862,23
1744237842.9453492,25
1744237842.995334,24
1744237843.045237,24
1744237843.095329,24
1744237843.1453729,25
1744237843.195324,25
1744237843.245386,25
1744237843.295367,30
1744237843.345369,31
1744237843.395236,25
1744237843.445261,23
1744237843.495309,23
1744237843.545125,25
1744237843.595177,23
1744237843.64531,21
1744237843.6955378,23
1744237843.7450602,30
1744237843.795106,23
1744237843.845099,21
1744237843.895127,27
1744237843.945033,20
1744237843.995098,28
1744237844.045115,25
1744237844.0951219,25
1744237844.145149,23
1744237844.1953092,30
1744237844.245316,25
1744237844.295249,27
1744237844.3453062,24
1744237844.395285,27
1744237844.44528,24
1744237844.495171,25
1744237844.5452302,27
1744237844.595223,21
1744237844.6452951,33
1744237844.695294,24
1744237844.745194,23
1744237844.795297,25
1744237844.8453,26
1744237844.8953621,25
1744237844.945322,25
1744237844.9953249,21
1744237845.0453582,25
1744237845.095273,33
1744237845.1452959,23
1744237845.195356,27
1744237845.2453609,30
1744237845.295212,24
1744237845.345299,27
1744237845.3951921,27
1744237845.445227,30
1744237845.495308,26
1744237845.545341,31
1744237845.595325,24
1744237845.645292,25
1744237845.695296,27
1744237845.745114,27
1744237845.79502,27
1744237845.845046,25
1744237845.895041,24
1744237845.945106,24
1744237845.995113,45
1744237846.0451021,30
1744237846.095247,27
1744237846.145153,25
1744237846.195174,24
1744237846.245328,28
1744237846.295316,22
1744237846.3451872,28
1744237846.395327,39
1744237846.445336,32
1744237846.4953358,22
1744237846.545333,29
1744237846.595329,27
1744237846.645321,23
1744237846.695327,23
1744237846.746252,25
1744237846.7951202,21
1744237846.845043,37
1744237846.895148,47
1744237846.945075,26
1744237846.9951732,28
1744237847.045187,27
1744237847.09517,30
1744237847.1451662,27
1744237847.1951559,24
1744237847.245333,24
1744237847.295368,25
1744237847.345325,27
1744237847.395293,34
1744237847.445181,39
1744237847.495262,26
1744237847.545114,24
1744237847.595253,25
1744237847.645225,25
1744237847.695233,28
1744237847.7453241,37
1744237847.79519,36
1744237847.8451781,29
1744237847.895301,26
1744237847.945175,26
1744237847.995293,26
1744237848.045335,27
1744237848.095262,33
1744237848.1451972,27
1744237848.195303,31
1744237848.245323,23
1744237848.295191,24
1744237848.3452108,23
1744237848.3952498,24
1744237848.445306,23
1744237848.4953148,22
1744237848.545265,21
1744237848.595189,19
1744237848.645257,39
1744237848.695178,40
1744237848.7451441,27
1744237848.795147,25
1744237848.845098,23
1744237848.8951712,23
1744237848.945219,24
1744237848.995209,22
1744237849.0453172,25
1744237849.095155,37
1744237849.1451688,25
1744237849.195269,31
1744237849.2453482,29
1744237849.2951648,23
1744237849.345268,38
1744237849.395309,30
1744237849.4452748,24
1744237849.4953191,27
1744237849.545377,42
1744237849.595175,33
1744237849.645312,30
1744237849.695169,23
1744237849.745206,27
1744237849.7953012,31
1744237849.845261,27
1744237849.8952389,25
1744237849.945324,23
1744237849.995313,31
1744237850.0453298,24
1744237850.095317,26
1744237850.1449869,24
1744237850.195013,23
1744237850.245106,26
1744237850.295252,26
1744237850.345322,29
1744237850.3953211,33
1744237850.44535,50
1744237850.49523,34
1744237850.545302,26
1744237850.595241,24
1744237850.645314,25
1744237850.695262,26
1744237850.745177,26
1744237850.795145,23
1744237850.8453052,26
1744237850.895298,30
1744237850.9452522,27
1744237850.99525,25
1744237851.045315,28
1744237851.095205,33
1744237851.14528,34
1744237851.195306,36
1744237851.245261,40
1744237851.295307,34
1744237851.345215,43
1744237851.395297,34
1744237851.44524,28
1744237851.495166,25
1744237851.5452778,25
1744237851.595268,25
1744237851.645191,23
1744237851.695233,28
1744237851.7452312,26
1744237851.795247,32
1744237851.845102,28
1744237851.895123,23
1744237851.945057,22
1744237851.995175,20
1744237852.0451741,25
1744237852.0952718,25
1744237852.145222,29
1744237852.195222,22
1744237852.245294,40
1744237852.2952268,28
1744237852.345227,26
1744237852.3952808,26
1744237852.445308,24
1744237852.4953,27
1744237852.545185,24
1744237852.5951428,25
1744237852.645261,23
1744237852.6951869,26
1744237852.7452319,24
1744237852.795302,21
1744237852.845258,24
1744237852.895218,24
1744237852.945135,24
1744237852.995219,29
1744237853.045256,28
1744237853.095276,36
1744237853.145109,40
1744237853.1952078,28
1744237853.2452428,31
1744237853.295298,22
1744237853.345217,29
1744237853.395288,27
1744237853.44527,36
1744237853.4952772,28
1744237853.54515,23
1744237853.595275,31
1744237853.6452858,25
1744237853.695232,28
1744237853.7451148,29
1744237853.794987,25
1744237853.8449762,24
1744237853.895034,35
1744237853.945056,38
1744237853.995116,38
1744237854.045247,53
1744237854.095258,31
1744237854.145192,25
1744237854.195214,25
1744237854.2453089,23
1744237854.295292,22
1744237854.345176,31
1744237854.3951921,33
1744237854.4452338,25
1744237854.4952488,31
1744237854.5451462,28
1744237854.595218,27
1744237854.645237,26
1744237854.695271,26
1744237854.7452211,30
1744237854.7952662,28
1744237854.845233,26
1744237854.895287,27
1744237854.9452338,42
1744237854.995293,69
1744237855.045287,42
1744237855.095216,34
1744237855.1452491,28
1744237855.195271,24
1744237855.2453,24
1744237855.2953029,33
1744237855.34521,32
1744237855.395232,29
1744237855.445281,27
1744237855.495279,27
1744237855.545293,27
1744237855.5952158,27
1744237855.645129,25
1744237855.695192,25
1744237855.745236,23
1744237855.79524,44
1744237855.845263,43
1744237855.895263,30
1744237855.94529,24
1744237855.995283,25
1744237856.045249,23
1744237856.095277,27
1744237856.1451688,29
1744237856.195276,23
1744237856.245273,23
1744237856.295244,29
1744237856.345263,25
1744237856.3952792,24
1744237856.4453208,22
1744237856.495282,24
1744237856.545286,29
1744237856.5952551,21
1744237856.645282,20
1744237856.6951182,26
1744237856.745209,44
1744237856.795209,26
1744237856.845268,25
1744237856.8952498,25
1744237856.945088,26
1744237856.99524,25
1744237857.045171,27
1744237857.095237,23
1744237857.145173,34
1744237857.195293,26
1744237857.2452018,24
1744237857.2952142,25
1744237857.345243,25
1744237857.395282,23
1744237857.445211,25
1744237857.494962,24
1744237857.5451221,26
1744237857.595066,45
1744237857.645178,41
1744237857.695067,25
1744237857.744967,21
1744237857.795121,21
1744237857.8450801,24
1744237857.895102,23
1744237857.945139,22
1744237857.995125,27
1744237858.0452192,34
1744237858.0951512,24
1744237858.145063,23
1744237858.195204,22
1744237858.245203,23
1744237858.295209,23
1744237858.345155,23
1744237858.395216,23
1744237858.445188,26
1744237858.495161,44
1744237858.5451798,32
1744237858.595159,25
1744237858.645071,25
1744237858.695141,22
1744237858.745007,23
1744237858.795095,20
1744237858.845078,25
1744237858.895086,23
1744237858.9451468,30
1744237858.995216,25
1744237859.045266,27
1744237859.095144,27
1744237859.1452422,27
1744237859.1951349,27
1744237859.24525,26
1744237859.2951849,23
1744237859.3451571,25
1744237859.395116,38
1744237859.445204,35
1744237859.495293,30
1744237859.545223,25
1744237859.595128,23
1744237859.645261,28
1744237859.695276,25
1744237859.745114,25
1744237859.7952058,24
1744237859.8452091,30
1744237859.8952599,30
1744237859.9452631,31
1744237859.9952462,30
1744237860.045198,33
1744237860.095258,31
1744237860.145238,26
1744237860.1951869,24
1744237860.245697,25
