timestamp,peakToPeak
1744237686.444478,35
1744237686.494417,34
1744237686.5444841,53
1744237686.594507,28
1744237686.644484,32
1744237686.694458,37
1744237686.744416,49
1744237686.794498,52
1744237686.84438,61
1744237686.894478,59
1744237686.944459,58
1744237686.9944682,99
1744237687.044426,48
1744237687.0944881,33
1744237687.144489,27
1744237687.194489,35
1744237687.244504,33
1744237687.294475,31
1744237687.344498,30
1744237687.3944461,31
1744237687.444489,62
1744237687.49448,30
1744237687.5444942,31
1744237687.594444,25
1744237687.644518,25
1744237687.694481,25
1744237687.7444758,26
1744237687.7944262,25
1744237687.844312,23
1744237687.8945122,102
1744237687.944484,57
1744237687.9944792,44
1744237688.044333,38
1744237688.094408,27
1744237688.144331,61
1744237688.194453,25
1744237688.24446,24
1744237688.294484,25
1744237688.3444731,63
1744237688.3944058,37
1744237688.444492,29
1744237688.4944599,27
1744237688.54443,26
1744237688.5944698,41
1744237688.64446,48
1744237688.6944609,68
1744237688.744467,93
1744237688.7944908,133
1744237688.84448,58
1744237688.894464,51
1744237688.94447,25
1744237688.994466,56
1744237689.0441768,49
1744237689.094186,52
1744237689.144297,26
1744237689.194339,22
1744237689.244406,72
1744237689.2944598,33
1744237689.344467,39
1744237689.394449,46
1744237689.4444501,25
1744237689.494441,28
1744237689.544477,59
1744237689.59449,73
1744237689.644456,78
1744237689.6944451,123
1744237689.744457,51
1744237689.794467,38
1744237689.844461,23
1744237689.8944561,23
1744237689.944455,31
1744237689.994445,56
1744237690.044387,57
1744237690.09446,22
1744237690.144402,68
1744237690.1943412,31
1744237690.244446,30
1744237690.294497,32
1744237690.344439,41
1744237690.394347,49
1744237690.44446,54
1744237690.494402,27
1744237690.5444942,24
1744237690.5944,113
1744237690.644473,47
1744237690.694454,43
1744237690.7443461,47
1744237690.7944021,48
1744237690.844429,33
1744237690.8943849,47
1744237690.9444742,80
1744237690.994462,64
1744237691.04444,77
1744237691.094398,29
1744237691.144468,38
1744237691.194458,37
1744237691.244392,33
1744237691.294372,22
1744237691.344428,28
1744237691.3944519,21
1744237691.444376,92
1744237691.494442,105
1744237691.54444,44
1744237691.59443,29
1744237691.6443908,28
1744237691.694452,27
1744237691.744452,59
1744237691.794445,55
1744237691.844436,30
1744237691.8943639,54
1744237691.944306,49
1744237691.994426,26
1744237692.044332,24
1744237692.094432,25
1744237692.1441312,29
1744237692.194252,29
1744237692.24422,29
1744237692.294235,30
1744237692.344373,124
1744237692.3944168,81
1744237692.444362,39
1744237692.494411,30
1744237692.544441,35
1744237692.594377,35
1744237692.644376,32
1744237692.694421,29
1744237692.744417,26
1744237692.7944179,62
1744237692.8444228,35
1744237692.894421,25
1744237692.944422,23
1744237692.994402,26
1744237693.04426,22
1744237693.0944252,23
1744237693.144364,23
1744237693.1944609,25
1744237693.24443,123
1744237693.29441,75
1744237693.3444202,41
1744237693.394401,31
1744237693.444384,26
1744237693.494383,26
1744237693.5444381,24
1744237693.5943308,25
1744237693.6444118,24
1744237693.694421,75
1744237693.744292,27
1744237693.794404,26
1744237693.844409,27
1744237693.894366,23
1744237693.9444108,25
1744237693.9944372,25
1744237694.044236,25
1744237694.0942369,24
1744237694.1442728,148
1744237694.1942651,68
1744237694.244374,32
1744237694.294345,28
1744237694.344429,25
1744237694.394434,24
1744237694.444407,25
1744237694.494401,23
1744237694.544436,28
1744237694.594475,67
1744237694.644428,30
1744237694.694401,29
1744237694.74444,32
1744237694.7943811,30
1744237694.844361,25
1744237694.8944159,26
1744237694.9444401,24
1744237694.994422,23
1744237695.0444338,111
1744237695.094364,61
1744237695.1444302,46
1744237695.194432,42
1744237695.244433,39
1744237695.29441,48
1744237695.3444211,42
1744237695.39454,49
1744237695.4443378,37
1744237695.4944088,56
1744237695.544425,34
1744237695.594365,37
1744237695.644416,42
1744237695.694413,46
1744237695.744419,49
1744237695.7944388,37
1744237695.844427,25
1744237695.894355,21
1744237695.944372,86
1744237695.994417,57
1744237696.044401,45
1744237696.0944262,40
1744237696.144423,37
1744237696.194426,50
1744237696.244428,50
1744237696.294385,38
1744237696.344409,44
1744237696.394442,67
1744237696.444392,40
1744237696.4944158,60
1744237696.5444129,38
1744237696.594398,21
1744237696.6442702,65
1744237696.694379,65
1744237696.744353,50
1744237696.7944052,46
1744237696.8444438,111
1744237696.8944042,73
1744237696.944395,35
1744237696.9943838,28
1744237697.044388,66
1744237697.0944178,71
1744237697.144414,34
1744237697.194381,24
1744237697.244412,34
1744237697.2944052,62
1744237697.3444219,31
1744237697.394391,40
1744237697.44441,30
1744237697.49439,48
1744237697.5444212,54
