timestamp,peakToPeak
1744235819.13475,35
1744235819.1847801,36
1744235819.234764,33
1744235819.284679,48
1744235819.334773,54
1744235819.384733,38
1744235819.434767,44
1744235819.484763,32
1744235819.534663,68
1744235819.584758,55
1744235819.634735,52
1744235819.684767,60
1744235819.734584,47
1744235819.784678,44
1744235819.834752,61
1744235819.8847418,27
1744235819.9346318,63
1744235819.9845629,60
1744235820.034603,54
1744235820.084605,58
1744235820.134602,51
1744235820.184714,44
1744235820.234676,45
1744235820.284724,55
1744235820.3347561,45
1744235820.384759,40
1744235820.434765,39
1744235820.484444,38
1744235820.534521,65
1744235820.5845828,26
1744235820.6347132,27
1744235820.684701,25
1744235820.734756,34
1744235820.7847738,46
1744235820.834739,34
1744235820.884737,31
1744235820.934687,34
1744235820.984753,54
1744235821.0347588,68
1744235821.084754,38
1744235821.1347158,32
1744235821.18475,25
1744235821.2347798,48
1744235821.284721,57
1744235821.33473,55
1744235821.3847492,51
1744235821.434658,54
1744235821.484709,62
1744235821.534666,71
1744235821.584757,70
1744235821.634776,57
1744235821.68474,54
1744235821.734755,51
1744235821.784699,67
1744235821.83469,37
1744235821.884636,34
1744235821.934725,36
1744235821.9846988,61
1744235822.03474,63
1744235822.084717,54
1744235822.134725,59
1744235822.184693,39
1744235822.234684,45
1744235822.2846248,45
1744235822.334698,36
1744235822.384705,46
1744235822.434747,45
1744235822.4847229,55
1744235822.5345962,39
1744235822.5847218,29
1744235822.634721,34
1744235822.684737,36
1744235822.734733,50
1744235822.78471,43
1744235822.834684,36
1744235822.884725,40
1744235822.93471,37
1744235822.9846258,51
1744235823.034661,30
1744235823.084746,34
1744235823.1346729,30
1744235823.1846662,48
1744235823.234706,51
1744235823.284694,34
1744235823.334702,31
1744235823.384705,36
1744235823.434664,54
1744235823.48466,24
1744235823.5345962,32
1744235823.5846982,37
1744235823.634699,26
1744235823.684649,30
1744235823.734704,36
1744235823.784597,25
1744235823.83466,27
1744235823.8847091,31
1744235823.934517,63
1744235823.9846442,40
1744235824.0345962,30
1744235824.0846982,26
1744235824.134699,27
1744235824.184708,31
1744235824.234719,32
1744235824.284692,34
1744235824.3346581,35
1744235824.3846312,29
1744235824.434685,44
1744235824.484715,25
1744235824.534595,24
1744235824.584654,27
1744235824.6347039,29
1744235824.684719,47
1744235824.734715,33
1744235824.784668,32
1744235824.83466,35
1744235824.8846421,48
1744235824.9345732,54
1744235824.984509,38
1744235825.034534,44
1744235825.084509,39
1744235825.134568,60
1744235825.184638,61
1744235825.234705,60
1744235825.284686,62
1744235825.33464,47
1744235825.384712,88
1744235825.4346979,51
1744235825.484707,59
1744235825.5346172,36
1744235825.584704,36
1744235825.634689,27
1744235825.684659,24
1744235825.734699,23
1744235825.78468,29
1744235825.834687,26
1744235825.884692,24
1744235825.934641,23
1744235825.984684,26
1744235826.034698,24
1744235826.084576,22
1744235826.1346712,22
1744235826.184671,24
1744235826.2346911,23
1744235826.284597,24
1744235826.334624,25
1744235826.384691,22
1744235826.43469,21
1744235826.4846342,24
1744235826.534671,27
1744235826.5846798,28
1744235826.63464,23
1744235826.684673,27
1744235826.734603,25
1744235826.78465,27
1744235826.834669,24
1744235826.884636,31
1744235826.93462,26
1744235826.984677,23
1744235827.0346801,26
1744235827.0846798,25
1744235827.134691,27
1744235827.184586,49
