timestamp,peakToPeak
1745273583.8406038,9
1745273583.8905668,14
1745273583.940573,11
1745273583.990674,8
1745273584.040661,8
1745273584.090683,10
1745273584.140657,10
1745273584.190701,10
1745273584.240681,10
1745273584.290611,11
1745273584.340689,11
1745273584.390651,17
1745273584.4406772,15
1745273584.490678,11
1745273584.540662,9
1745273584.5906298,9
1745273584.640652,10
1745273584.690646,8
1745273584.740621,8
1745273584.790577,8
1745273584.840629,8
1745273584.8906822,7
1745273584.940574,8
1745273584.9904718,7
1745273585.040469,8
1745273585.090472,7
1745273585.140466,7
1745273585.190538,7
1745273585.240597,8
1745273585.290616,8
1745273585.340628,14
1745273585.390475,12
1745273585.440644,14
1745273585.490644,10
1745273585.540663,20
1745273585.590631,24
1745273585.640673,16
1745273585.690634,19
1745273585.7405581,22
1745273585.790549,15
1745273585.840632,13
1745273585.89067,10
1745273585.940613,8
1745273585.990557,9
1745273586.040632,8
1745273586.090646,9
1745273586.140609,8
1745273586.190675,9
1745273586.240674,14
1745273586.2906492,12
1745273586.340658,8
1745273586.390632,8
1745273586.44064,8
1745273586.49063,13
1745273586.540663,9
1745273586.590606,8
1745273586.640637,9
1745273586.690644,7
1745273586.740591,8
1745273586.790574,7
1745273586.840606,7
1745273586.890669,8
1745273586.940584,8
1745273586.990659,8
1745273587.0406358,9
1745273587.0906649,13
1745273587.140637,12
1745273587.1906471,8
1745273587.2406552,10
1745273587.290634,9
1745273587.3406239,9
1745273587.390626,14
1745273587.44065,14
1745273587.4905999,11
1745273587.540561,10
1745273587.5905879,9
1745273587.640599,8
1745273587.690627,9
1745273587.740643,14
1745273587.790567,19
1745273587.840595,18
1745273587.890646,15
1745273587.9406168,9
1745273587.990316,7
1745273588.0404658,7
1745273588.0904598,8
1745273588.140481,8
1745273588.1905768,8
1745273588.2405398,8
1745273588.290615,8
1745273588.340589,8
1745273588.3905768,7
1745273588.440671,14
1745273588.4905448,14
1745273588.54054,12
1745273588.59058,10
1745273588.64062,8
1745273588.690583,8
1745273588.740555,18
1745273588.790525,17
1745273588.840609,10
1745273588.890591,15
1745273588.940532,8
1745273588.990587,9
1745273589.040586,8
1745273589.0905879,8
1745273589.140598,9
1745273589.190563,13
1745273589.240627,13
1745273589.290508,14
1745273589.340609,14
1745273589.3906019,9
1745273589.440616,9
1745273589.490593,8
1745273589.540596,8
1745273589.590545,7
1745273589.640599,8
1745273589.690609,8
1745273589.740372,7
1745273589.790269,8
1745273589.840352,9
1745273589.890398,7
1745273589.940428,8
1745273589.990444,8
1745273590.040427,6
1745273590.090435,8
1745273590.140448,8
1745273590.190523,8
1745273590.2406132,15
1745273590.290609,8
1745273590.340597,9
1745273590.390528,9
1745273590.440587,9
1745273590.49062,10
1745273590.5406249,11
1745273590.590605,10
1745273590.6406069,16
1745273590.690597,15
1745273590.7405891,9
1745273590.7904809,8
1745273590.840565,8
1745273590.890563,8
1745273590.940526,8
1745273590.990586,12
1745273591.04055,16
1745273591.0906088,16
1745273591.140594,9
1745273591.1905909,8
1745273591.240638,7
1745273591.290514,7
1745273591.340584,8
1745273591.3906062,9
1745273591.4406269,12
1745273591.490617,15
1745273591.540627,14
1745273591.590605,12
1745273591.6406112,14
1745273591.690578,7
1745273591.740566,8
1745273591.790417,8
1745273591.840541,8
1745273591.8905542,8
1745273591.940612,7
1745273591.990604,8
1745273592.0405471,7
1745273592.090576,8
1745273592.1405828,8
1745273592.190569,8
1745273592.240612,9
1745273592.290574,9
1745273592.340617,10
1745273592.390574,8
1745273592.440588,9
1745273592.4905422,7
1745273592.5406,7
1745273592.59054,8
1745273592.6405902,8
1745273592.690613,12
1745273592.7405078,12
1745273592.790415,11
1745273592.840649,10
1745273592.890594,13
1745273592.940567,8
1745273592.990586,9
1745273593.040502,8
1745273593.090569,8
1745273593.140518,8
1745273593.190573,8
1745273593.240583,7
1745273593.2905831,8
1745273593.340585,8
1745273593.390538,9
1745273593.440577,9
1745273593.490609,11
1745273593.540569,8
1745273593.590445,14
1745273593.640613,13
1745273593.6905851,8
1745273593.740581,8
1745273593.790462,8
1745273593.840502,9
1745273593.8905642,8
1745273593.940534,8
1745273593.990587,8
1745273594.0406258,15
1745273594.09059,14
1745273594.140599,8
1745273594.190518,8
1745273594.240577,9
1745273594.290581,9
1745273594.34059,9
1745273594.390595,8
1745273594.440574,8
1745273594.490531,8
1745273594.540572,8
1745273594.5904179,7
1745273594.640575,8
1745273594.690578,9
1745273594.7406049,8
1745273594.7904158,9
1745273594.840544,7
1745273594.89055,7
1745273594.9405591,8
1745273594.99035,8
1745273595.040411,9
1745273595.09037,8
1745273595.140448,10
1745273595.190419,9
1745273595.2404668,8
1745273595.2904892,8
1745273595.340244,8
1745273595.3904252,9
1745273595.440373,8
1745273595.4904509,8
1745273595.540537,9
1745273595.5904279,9
1745273595.640558,8
1745273595.690562,9
1745273595.7404869,7
1745273595.790412,9
1745273595.840529,8
1745273595.890507,8
1745273595.940534,8
1745273595.990498,8
1745273596.0405052,8
1745273596.09054,10
1745273596.1403751,15
1745273596.190516,18
1745273596.240501,16
1745273596.29053,16
1745273596.340402,6
1745273596.390294,9
1745273596.440456,17
1745273596.490575,17
1745273596.540568,10
1745273596.5904589,20
1745273596.640574,17
1745273596.6905842,8
1745273596.7405288,8
1745273596.790446,8
1745273596.840513,8
1745273596.8905332,6
1745273596.94057,9
1745273596.9905238,9
1745273597.040529,10
1745273597.090493,10
1745273597.140502,8
1745273597.190496,9
1745273597.240523,8
1745273597.2905118,13
1745273597.3405461,12
1745273597.391509,8
1745273597.4415581,8
1745273597.49154,8
1745273597.541454,8
1745273597.59141,8
1745273597.6415648,8
1745273597.69154,9
1745273597.7415512,10
1745273597.791411,10
1745273597.8415291,8
1745273597.891566,8
1745273597.9414778,14
1745273597.99147,13
1745273598.041523,10
1745273598.0915682,11
1745273598.1415522,8
1745273598.191541,9
1745273598.241539,9
1745273598.291492,9
1745273598.3415182,9
1745273598.3915389,11
1745273598.441557,11
1745273598.491515,9
1745273598.5415192,8
1745273598.591362,8
1745273598.641548,8
1745273598.691509,8
1745273598.741536,9
1745273598.791351,8
1745273598.841334,8
1745273598.8913972,8
1745273598.94123,10
1745273598.991411,9
1745273599.0414238,7
1745273599.0914838,8
1745273599.141521,9
1745273599.19151,8
1745273599.241486,9
1745273599.291449,8
1745273599.341442,7
1745273599.39136,8
1745273599.441508,9
1745273599.4914482,8
1745273599.5417001,10
1745273599.591347,8
1745273599.641485,8
1745273599.691502,8
