timestamp,peakToPeak
1745275619.3676841,8
1745275619.417693,7
1745275619.467676,8
1745275619.5177379,7
1745275619.567706,8
1745275619.617703,7
1745275619.667704,8
1745275619.717603,7
1745275619.7675898,8
1745275619.81776,7
1745275619.867764,8
1745275619.917699,8
1745275619.967783,9
1745275620.017716,7
1745275620.067652,8
1745275620.1176121,9
1745275620.167667,8
1745275620.217652,8
1745275620.2675688,8
1745275620.317621,8
1745275620.367552,8
1745275620.417685,8
1745275620.4676878,8
1745275620.517695,7
1745275620.567636,8
1745275620.617693,9
1745275620.667704,8
1745275620.717688,9
1745275620.767686,9
1745275620.817708,9
1745275620.8675861,8
1745275620.917481,8
1745275620.9674702,9
1745275621.017607,8
1745275621.067648,8
1745275621.117606,8
1745275621.167722,8
1745275621.2176719,8
1745275621.267669,10
1745275621.317642,8
1745275621.367668,8
1745275621.4177248,8
1745275621.4676218,10
1745275621.517657,10
1745275621.567633,9
1745275621.617732,9
1745275621.667608,9
1745275621.717537,8
1745275621.767474,7
1745275621.817565,9
1745275621.867563,9
1745275621.917671,8
1745275621.967772,8
1745275622.017649,9
1745275622.067744,8
1745275622.117631,10
1745275622.167742,9
1745275622.21765,8
1745275622.267719,9
1745275622.3177018,8
1745275622.367758,9
1745275622.4176672,8
1745275622.4676921,8
1745275622.5177011,8
1745275622.567717,8
1745275622.6176372,9
1745275622.6676311,8
1745275622.7177532,8
1745275622.767634,7
1745275622.817709,8
1745275622.867739,7
1745275622.917728,8
1745275622.967666,8
1745275623.0176132,8
1745275623.067737,8
1745275623.11768,9
1745275623.167721,9
1745275623.2176158,9
1745275623.267615,10
1745275623.31762,9
1745275623.36768,9
1745275623.4177122,8
1745275623.4676402,7
1745275623.5177448,9
1745275623.567698,9
1745275623.617729,7
1745275623.667673,8
1745275623.7177012,8
1745275623.767662,8
1745275623.817674,8
1745275623.867711,8
1745275623.917643,9
1745275623.967608,9
1745275624.0176158,9
1745275624.067615,8
1745275624.117655,8
1745275624.167677,8
1745275624.2176158,8
1745275624.267703,8
1745275624.317683,8
1745275624.3677068,9
1745275624.417697,9
1745275624.467676,8
1745275624.5177221,8
1745275624.567625,8
1745275624.6176782,8
1745275624.6676888,10
1745275624.717686,9
1745275624.767658,8
1745275624.8177228,8
1745275624.867597,9
1745275624.91761,8
1745275624.967791,7
1745275625.017529,9
1745275625.067432,9
1745275625.117589,9
1745275625.167586,8
1745275625.217659,10
1745275625.267601,9
1745275625.317667,7
1745275625.3676538,8
1745275625.4176939,9
1745275625.467562,9
1745275625.5176508,8
1745275625.567633,9
1745275625.617662,11
1745275625.66764,11
1745275625.717719,9
1745275625.7676601,8
1745275625.8176441,8
1745275625.867646,8
1745275625.917608,8
1745275625.967623,8
1745275626.017642,8
1745275626.0677152,9
1745275626.117602,8
1745275626.167688,8
1745275626.217628,9
1745275626.267639,9
1745275626.317591,9
1745275626.367608,8
1745275626.4176362,8
1745275626.467548,8
1745275626.517665,8
1745275626.567662,8
1745275626.617729,8
1745275626.667646,9
1745275626.717459,9
1745275626.7675111,9
1745275626.817512,8
1745275626.8675368,7
1745275626.9175968,10
1745275626.967621,8
1745275627.017529,9
1745275627.06739,9
1745275627.1175182,8
1745275627.1674292,8
1745275627.2175932,7
1745275627.2675562,7
1745275627.317568,8
1745275627.367656,8
1745275627.417686,8
1745275627.467616,8
1745275627.517709,8
1745275627.567643,8
1745275627.617684,8
1745275627.667559,8
1745275627.7176,10
1745275627.767641,9
1745275627.817663,8
1745275627.867685,9
1745275627.917702,9
1745275627.967633,8
1745275628.017642,8
1745275628.067702,8
1745275628.117575,8
1745275628.167708,9
1745275628.2176452,10
1745275628.267427,9
1745275628.3174112,8
1745275628.367399,9
1745275628.417401,7
1745275628.4674501,8
1745275628.517421,8
1745275628.567499,8
1745275628.617653,8
1745275628.6676638,9
1745275628.717705,8
1745275628.7676952,8
1745275628.817712,9
1745275628.8676941,9
1745275628.9176698,8
1745275628.967683,9
1745275629.017681,8
1745275629.0676448,8
1745275629.117707,11
1745275629.167698,9
1745275629.217537,9
1745275629.267506,9
1745275629.317673,9
1745275629.3676531,11
1745275629.4176939,9
1745275629.467633,10
1745275629.517666,9
1745275629.5675871,10
1745275629.617614,9
1745275629.667604,9
1745275629.717618,10
1745275629.767621,8
