timestamp,peakToPeak
1745272812.581142,29
1745272812.631254,24
1745272812.681216,9
1745272812.731147,7
1745272812.781247,8
1745272812.831357,10
1745272812.881247,8
1745272812.931294,8
1745272812.98115,10
1745272813.0313249,16
1745272813.081292,25
1745272813.1313221,8
1745272813.181138,8
1745272813.2312489,11
1745272813.281161,21
1745272813.331296,20
1745272813.381264,8
1745272813.4311428,8
1745272813.481267,7
1745272813.53129,8
1745272813.581134,9
1745272813.6312299,8
1745272813.681057,9
1745272813.7311518,8
1745272813.7811499,9
1745272813.831172,9
1745272813.881252,22
1745272813.93134,18
1745272813.9811552,11
1745272814.0312252,12
1745272814.081301,11
1745272814.1313071,8
1745272814.181144,17
1745272814.231304,23
1745272814.2812731,13
1745272814.3312798,13
1745272814.381259,13
1745272814.431123,9
1745272814.48105,9
1745272814.531054,25
1745272814.581055,34
1745272814.630962,33
1745272814.681018,26
1745272814.730966,8
1745272814.780997,8
1745272814.830967,7
1745272814.880957,9
1745272814.9310122,9
1745272814.9809768,9
1745272815.031023,9
1745272815.081075,8
1745272815.13117,9
1745272815.181132,9
1745272815.231102,22
1745272815.2812748,23
1745272815.3312,20
1745272815.381139,18
1745272815.4311411,7
1745272815.481121,10
1745272815.531189,29
1745272815.581207,30
1745272815.631168,13
1745272815.681194,25
1745272815.7311969,10
1745272815.781196,15
1745272815.8311958,11
1745272815.8812,6
1745272815.931167,14
1745272815.9810271,23
1745272816.0311391,23
1745272816.081078,20
1745272816.131202,25
1745272816.1811788,9
1745272816.231145,9
1745272816.281151,7
1745272816.3310971,9
1745272816.381407,8
1745272816.431181,8
1745272816.481143,8
1745272816.531156,9
1745272816.5811882,7
1745272816.631086,8
1745272816.6811368,8
1745272816.731088,8
1745272816.781162,6
1745272816.831101,6
1745272816.8811562,7
1745272816.9311879,8
1745272816.981083,10
1745272817.031178,26
1745272817.081126,19
1745272817.131084,9
1745272817.181176,10
1745272817.231148,12
1745272817.281197,12
1745272817.331114,16
1745272817.3811798,10
1745272817.4311838,26
1745272817.481171,24
1745272817.531231,10
1745272817.581147,7
1745272817.6312141,9
1745272817.681231,8
1745272817.731206,9
1745272817.781128,19
1745272817.8312,26
1745272817.881289,24
1745272817.9312892,14
1745272817.981267,8
1745272818.0312681,10
1745272818.081258,8
1745272818.131207,7
1745272818.1811452,9
1745272818.2311249,16
1745272818.2812648,29
1745272818.331272,25
1745272818.381113,21
1745272818.4310908,20
1745272818.481189,7
1745272818.531252,6
1745272818.5810719,7
1745272818.631194,8
1745272818.681039,6
1745272818.7310798,7
1745272818.781065,9
1745272818.831121,8
1745272818.881205,8
1745272818.931252,6
1745272818.981236,10
1745272819.031265,14
1745272819.081269,8
1745272819.1312692,16
1745272819.181026,13
1745272819.231196,9
1745272819.2812521,8
1745272819.331244,8
1745272819.381118,8
1745272819.431274,11
1745272819.481288,20
1745272819.531292,20
1745272819.581134,18
1745272819.6312058,15
1745272819.681172,19
1745272819.731266,13
1745272819.781172,8
1745272819.831109,9
1745272819.8810759,8
1745272819.931083,8
1745272819.981214,7
1745272820.03125,7
1745272820.081259,11
1745272820.1312551,10
1745272820.1810281,8
1745272820.231221,10
1745272820.2812018,17
1745272820.3312252,17
1745272820.38116,23
1745272820.431082,22
1745272820.4812212,8
1745272820.531157,8
1745272820.5812092,9
1745272820.631105,13
1745272820.681211,8
1745272820.731207,11
1745272820.781207,8
1745272820.8310862,27
1745272820.881197,27
1745272820.93119,9
1745272820.981071,9
1745272821.03122,10
1745272821.081095,9
1745272821.131139,11
1745272821.181002,9
1745272821.231215,8
1745272821.281245,11
1745272821.331244,9
1745272821.381054,8
1745272821.431224,7
1745272821.481227,8
1745272821.5312,7
1745272821.581194,7
1745272821.631201,7
1745272821.681202,8
1745272821.7312372,7
1745272821.78107,7
1745272821.8312042,10
1745272821.8812401,9
1745272821.931133,18
1745272821.981228,13
1745272822.031254,11
1745272822.081161,9
1745272822.131242,10
1745272822.18122,15
1745272822.231261,13
1745272822.28118,8
1745272822.331237,7
1745272822.381033,8
1745272822.43121,11
1745272822.48121,13
1745272822.5312269,8
1745272822.581075,7
1745272822.63118,8
1745272822.681225,8
1745272822.731012,7
1745272822.781176,8
1745272822.831072,7
1745272822.881183,13
1745272822.931206,26
1745272822.981059,31
1745272823.031028,34
1745272823.0809119,28
1745272823.131058,11
1745272823.181053,10
1745272823.231025,32
1745272823.281055,30
1745272823.331043,8
1745272823.3809578,33
1745272823.4311948,30
1745272823.481227,12
1745272823.5312169,8
1745272823.5810602,8
1745272823.631136,9
1745272823.68101,7
1745272823.731107,10
1745272823.781066,10
1745272823.8310668,12
1745272823.881185,14
1745272823.931227,10
1745272823.981245,11
1745272824.031213,8
1745272824.0812318,18
1745272824.131192,22
1745272824.181195,8
1745272824.231195,7
1745272824.281213,8
1745272824.331211,7
1745272824.381212,8
1745272824.431198,8
1745272824.4812312,11
1745272824.531182,13
1745272824.5811021,16
1745272824.631191,13
1745272824.681205,10
1745272824.731169,22
1745272824.781049,22
1745272824.8311942,11
1745272824.881099,15
1745272824.931393,15
1745272824.9811468,11
1745272825.031146,14
1745272825.0811808,7
1745272825.131155,11
1745272825.181052,14
1745272825.231175,17
1745272825.28112,8
1745272825.3311958,8
1745272825.3811572,9
1745272825.431087,11
1745272825.481122,8
1745272825.531202,12
1745272825.581137,10
1745272825.631171,8
1745272825.6809988,9
1745272825.7311869,30
1745272825.7810812,30
1745272825.831132,11
1745272825.8811772,8
1745272825.931127,7
1745272825.981025,8
1745272826.031161,8
1745272826.081176,8
1745272826.1311412,9
1745272826.181174,9
1745272826.231173,8
1745272826.281168,7
1745272826.331164,9
1745272826.381036,8
1745272826.431082,8
1745272826.481188,8
1745272826.5311658,8
1745272826.581053,9
1745272826.6311529,8
1745272826.681012,7
1745272826.7311602,6
1745272826.781117,7
1745272826.8311622,7
