timestamp,peakToPeak
1745275558.968284,17
1745275559.018309,14
1745275559.0682938,8
1745275559.118308,12
1745275559.1683142,16
1745275559.2183092,18
1745275559.2683141,13
1745275559.318173,19
1745275559.368298,23
1745275559.418297,20
1745275559.468276,15
1745275559.518307,13
1745275559.568078,9
1745275559.61828,11
1745275559.66826,9
1745275559.7182772,10
1745275559.768283,11
1745275559.8182888,15
1745275559.868259,16
1745275559.9183092,16
1745275559.968232,17
1745275560.0183098,12
1745275560.068212,15
1745275560.1182442,22
1745275560.167974,20
1745275560.218086,18
1745275560.268091,19
1745275560.318026,16
1745275560.368267,16
1745275560.418307,16
1745275560.4682949,18
1745275560.518293,17
1745275560.5682292,16
1745275560.6183019,16
1745275560.668093,18
1745275560.718011,15
1745275560.768126,13
1745275560.8181021,13
1745275560.8682082,13
1745275560.9182148,8
1745275560.968226,9
1745275561.018236,8
1745275561.0682628,9
1745275561.118279,10
1745275561.16826,11
1745275561.218302,12
1745275561.2682612,10
1745275561.318145,10
1745275561.368261,11
1745275561.418199,9
1745275561.468194,9
1745275561.518247,9
1745275561.5682461,9
1745275561.618277,16
1745275561.668174,10
1745275561.718245,17
1745275561.768207,17
1745275561.81825,17
1745275561.868259,17
1745275561.918287,17
1745275561.968266,12
1745275562.018272,11
1745275562.068243,9
1745275562.118248,9
1745275562.16826,10
1745275562.2182431,8
1745275562.268197,9
1745275562.3182662,8
1745275562.3682492,9
1745275562.418257,10
1745275562.46826,11
1745275562.5179892,14
1745275562.568084,11
1745275562.618079,10
1745275562.668108,8
1745275562.7182238,11
1745275562.768196,13
1745275562.818218,14
1745275562.868139,16
1745275562.9182122,15
1745275562.9681542,9
1745275563.018222,11
1745275563.068148,13
1745275563.118169,15
1745275563.168177,16
1745275563.218233,20
1745275563.268244,20
1745275563.318222,19
1745275563.3682199,19
1745275563.418184,15
1745275563.4682398,12
1745275563.518223,14
1745275563.5682209,11
1745275563.618237,11
1745275563.668213,14
1745275563.71822,12
1745275563.7681851,15
1745275563.818252,12
1745275563.868025,12
1745275563.9182122,9
1745275563.968242,10
1745275564.0182369,8
1745275564.0682611,10
1745275564.118228,9
1745275564.168243,8
1745275564.21824,8
1745275564.2681532,8
1745275564.318249,8
1745275564.368242,9
1745275564.418271,10
1745275564.4681642,9
1745275564.518155,8
1745275564.5681899,9
1745275564.618252,11
1745275564.6682339,10
1745275564.718241,9
1745275564.768223,9
1745275564.8182678,14
1745275564.867986,20
1745275564.917956,15
1745275564.968085,13
1745275565.0181482,11
1745275565.0680609,8
1745275565.118266,13
1745275565.1682172,14
1745275565.21823,12
1745275565.26815,10
1745275565.3182411,12
1745275565.368225,13
1745275565.418263,13
1745275565.4681668,12
1745275565.518238,10
1745275565.568224,15
1745275565.6182468,15
1745275565.6680682,13
1745275565.718056,14
1745275565.768072,15
1745275565.818086,13
1745275565.868098,12
1745275565.9182231,10
1745275565.968228,10
1745275566.0181718,10
1745275566.0682151,19
1745275566.118238,15
1745275566.168159,14
1745275566.218244,16
1745275566.2681768,14
1745275566.3182368,14
1745275566.368143,13
1745275566.4182022,17
1745275566.468193,15
1745275566.5182662,17
1745275566.568228,12
1745275566.6182468,13
1745275566.668163,9
1745275566.718231,10
1745275566.768138,9
1745275566.8182101,9
1745275566.868154,10
1745275566.918218,10
1745275566.9681542,10
1745275567.018152,8
1745275567.068172,9
1745275567.118197,8
1745275567.1681259,8
1745275567.218215,8
1745275567.2681851,9
1745275567.318211,8
1745275567.367966,8
1745275567.417911,8
1745275567.468044,8
1745275567.518007,9
1745275567.568029,9
1745275567.6179268,11
1745275567.668024,10
1745275567.71803,10
1745275567.768051,9
1745275567.818172,10
1745275567.8681989,9
1745275567.918261,10
1745275567.96816,9
1745275568.018197,9
1745275568.068191,9
1745275568.118214,9
1745275568.1680949,8
1745275568.218175,9
1745275568.268172,8
1745275568.318215,9
1745275568.3681421,8
1745275568.4182022,7
1745275568.467926,8
1745275568.517969,8
1745275568.5680902,9
1745275568.617929,8
1745275568.668086,10
1745275568.718102,9
1745275568.7680929,9
1745275568.81818,9
1745275568.868165,8
1745275568.9181309,9
1745275568.9681349,9
1745275569.018055,8
1745275569.068112,8
1745275569.11818,8
1745275569.168085,8
1745275569.218168,8
