timestamp,peakToPeak
1745275757.4176068,11
1745275757.467585,10
1745275757.517519,8
1745275757.5675771,8
1745275757.617545,9
1745275757.6676102,10
1745275757.7175622,10
1745275757.767589,9
1745275757.817645,11
1745275757.8675709,10
1745275757.917516,10
1745275757.967587,11
1745275758.017549,11
1745275758.067584,11
1745275758.11759,10
1745275758.1675782,9
1745275758.217587,9
1745275758.2675872,9
1745275758.3175738,9
1745275758.367397,9
1745275758.417249,8
1745275758.4673228,9
1745275758.517366,10
1745275758.567404,11
1745275758.617486,13
1745275758.6675708,13
1745275758.717546,11
1745275758.767566,9
1745275758.8175879,10
1745275758.867578,8
1745275758.917495,8
1745275758.967561,7
1745275759.017539,8
1745275759.06756,9
1745275759.117602,8
1745275759.167551,11
1745275759.21758,9
1745275759.2675672,8
1745275759.31758,10
1745275759.367583,8
1745275759.4175801,8
1745275759.467587,9
1745275759.517521,9
1745275759.567557,8
1745275759.617545,7
1745275759.667564,8
1745275759.717458,8
1745275759.767458,8
1745275759.817454,8
1745275759.86747,8
1745275759.917485,8
1745275759.9674828,7
1745275760.0173829,8
1745275760.067391,8
1745275760.117412,9
1745275760.1674938,10
1745275760.2175019,9
1745275760.267555,8
1745275760.3175192,8
1745275760.3675652,9
1745275760.4175801,9
1745275760.4675589,9
1745275760.517508,10
1745275760.567395,10
1745275760.617492,9
1745275760.667503,9
1745275760.717577,9
1745275760.76757,11
1745275760.817538,9
1745275760.867551,9
1745275760.917574,9
1745275760.967581,10
1745275761.017507,9
1745275761.067565,10
1745275761.117549,9
1745275761.1675699,9
1745275761.2175202,8
1745275761.267576,8
1745275761.3175611,10
1745275761.36734,10
1745275761.417262,9
1745275761.4674292,9
1745275761.517408,9
1745275761.567528,7
1745275761.617493,8
1745275761.6675131,9
1745275761.7175622,8
1745275761.7675142,7
1745275761.817534,8
1745275761.867523,8
1745275761.917574,8
1745275761.967521,8
1745275762.017579,10
1745275762.067404,9
1745275762.117301,10
1745275762.167427,9
1745275762.2172601,9
1745275762.267383,8
1745275762.3174021,9
1745275762.3675,8
1745275762.417493,8
1745275762.467511,7
1745275762.5174248,9
1745275762.567515,8
1745275762.61748,9
1745275762.667475,7
1745275762.7173278,8
1745275762.7675252,8
1745275762.817591,10
1745275762.867512,8
1745275762.917483,8
1745275762.9675488,9
1745275763.017471,8
1745275763.067498,7
1745275763.117492,8
1745275763.167545,8
1745275763.2175128,7
1745275763.267522,9
1745275763.3175418,7
1745275763.367517,7
1745275763.417536,8
1745275763.467531,8
1745275763.5174432,7
1745275763.567541,7
1745275763.617507,8
1745275763.6675131,8
