timestamp,peakToPeak
1745274471.905157,7
1745274471.954958,9
1745274472.005118,8
1745274472.055093,8
1745274472.105054,9
1745274472.1550531,8
1745274472.2051241,8
1745274472.255098,11
1745274472.305105,13
1745274472.3551,16
1745274472.404913,12
1745274472.454928,8
1745274472.50503,9
1745274472.555017,8
1745274472.605136,9
1745274472.655076,9
1745274472.7052019,8
1745274472.755143,9
1745274472.8049989,9
1745274472.855084,9
1745274472.905115,8
1745274472.955085,9
1745274473.0051541,9
1745274473.055097,8
1745274473.10514,8
1745274473.1551611,9
1745274473.205154,9
1745274473.2550771,9
1745274473.305093,7
1745274473.355149,8
1745274473.405134,8
1745274473.455083,8
1745274473.5051441,9
1745274473.555158,10
1745274473.605145,13
1745274473.655089,9
1745274473.70516,10
1745274473.755092,8
1745274473.805061,9
1745274473.855131,9
1745274473.90515,8
1745274473.9551492,8
1745274474.005147,8
1745274474.0551429,9
1745274474.1051252,8
1745274474.155097,8
1745274474.205108,8
1745274474.255028,8
1745274474.305086,8
1745274474.355076,9
1745274474.405162,8
1745274474.45513,10
1745274474.505165,9
1745274474.555089,8
1745274474.605136,8
1745274474.655066,9
1745274474.70519,15
1745274474.7550762,9
1745274474.8050718,7
1745274474.855074,7
1745274474.9051478,7
1745274474.955064,9
1745274475.005111,7
1745274475.0550961,9
1745274475.105162,8
1745274475.155061,8
1745274475.2050931,8
1745274475.2550452,7
1745274475.305077,9
1745274475.355056,9
1745274475.405067,9
1745274475.455056,9
1745274475.505099,8
1745274475.555061,8
1745274475.6051579,10
1745274475.655071,12
1745274475.705179,11
1745274475.7551281,12
1745274475.8050702,9
1745274475.855076,19
1745274475.905025,13
1745274475.9550898,15
1745274476.0051599,17
1745274476.055074,14
1745274476.1050959,13
1745274476.155082,10
1745274476.2050838,9
1745274476.254852,7
1745274476.30504,9
1745274476.35503,7
1745274476.405083,7
1745274476.455043,7
1745274476.505088,9
1745274476.5551481,13
1745274476.60507,7
1745274476.655066,7
1745274476.705139,9
1745274476.755071,11
1745274476.805009,10
1745274476.8550541,7
1745274476.905068,7
1745274476.9550679,7
1745274477.005145,7
1745274477.055079,10
1745274477.1051362,8
1745274477.155058,7
1745274477.205133,7
1745274477.2550778,7
1745274477.305059,8
1745274477.3550642,10
1745274477.404877,10
1745274477.4549272,8
1745274477.5049632,7
1745274477.554959,9
1745274477.605101,8
1745274477.655055,11
1745274477.704982,13
1745274477.755,9
1745274477.805047,9
1745274477.855,9
1745274477.905078,8
1745274477.9549189,8
1745274478.005125,11
1745274478.056201,13
1745274478.104882,17
1745274478.154953,14
1745274478.204978,9
1745274478.25506,8
1745274478.305053,9
1745274478.355062,9
1745274478.405068,10
1745274478.45508,9
1745274478.505076,9
1745274478.555103,8
1745274478.605077,9
1745274478.655041,9
1745274478.705069,9
1745274478.755059,13
1745274478.805035,12
1745274478.855052,11
1745274478.9051268,9
1745274478.955022,7
1745274479.005135,11
1745274479.0551171,16
1745274479.1051362,11
1745274479.15511,13
1745274479.2051032,13
1745274479.255093,8
1745274479.3050182,9
1745274479.35502,9
1745274479.405121,7
1745274479.455057,10
1745274479.505134,11
1745274479.5551329,11
1745274479.605083,13
1745274479.65494,7
1745274479.705136,9
1745274479.755112,10
1745274479.805056,13
1745274479.855018,9
1745274479.9051158,9
1745274479.955092,7
1745274480.0050151,9
1745274480.0550442,10
1745274480.105103,9
1745274480.155037,9
1745274480.205122,8
1745274480.255029,9
1745274480.3050492,9
1745274480.355094,7
1745274480.405099,7
1745274480.455026,7
1745274480.5051048,12
1745274480.554977,13
1745274480.6050692,7
1745274480.655021,8
1745274480.705098,9
1745274480.754981,10
1745274480.805037,11
1745274480.855051,8
1745274480.905111,12
1745274480.955014,14
1745274481.0051079,9
1745274481.0550458,8
1745274481.105108,8
1745274481.155099,7
1745274481.2050939,8
1745274481.255027,8
1745274481.3050308,14
1745274481.35505,14
1745274481.405096,9
1745274481.45504,8
1745274481.505093,8
1745274481.555091,7
1745274481.605091,8
1745274481.655013,7
1745274481.7050922,9
1745274481.7550101,13
1745274481.80499,14
1745274481.855032,12
1745274481.9050949,10
1745274481.9550238,8
1745274482.0050838,9
1745274482.055081,8
1745274482.1051059,9
1745274482.155037,9
1745274482.205041,7
1745274482.25504,9
1745274482.305001,8
1745274482.355082,8
1745274482.404841,7
1745274482.454887,9
1745274482.504918,8
1745274482.5549371,9
1745274482.605085,9
1745274482.6550028,9
1745274482.7050922,8
1745274482.7548878,8
1745274482.804967,9
1745274482.85494,8
1745274482.9048908,7
1745274482.954988,8
1745274483.0047948,8
1745274483.054987,7
1745274483.1051068,8
1745274483.154999,7
1745274483.205046,7
1745274483.255062,7
1745274483.304998,8
1745274483.355009,8
1745274483.4050088,8
1745274483.45501,9
1745274483.505003,7
1745274483.5550148,8
1745274483.604982,8
1745274483.654996,7
1745274483.705088,9
1745274483.755046,9
1745274483.805099,10
1745274483.855071,12
1745274483.905083,11
1745274483.955009,9
1745274484.005002,8
1745274484.055003,9
1745274484.105023,8
1745274484.1550562,8
1745274484.205046,7
1745274484.255062,7
1745274484.304993,7
1745274484.354978,9
1745274484.404982,7
1745274484.454998,7
1745274484.505006,9
1745274484.554997,9
1745274484.605044,8
1745274484.655016,8
1745274484.705083,8
1745274484.755038,9
1745274484.8050072,7
1745274484.8550022,10
1745274484.904984,10
1745274484.955043,7
1745274485.005041,8
1745274485.0549781,8
1745274485.104955,9
1745274485.155009,9
1745274485.204963,8
1745274485.256896,9
1745274485.304842,9
1745274485.3548841,9
1745274485.4048781,9
1745274485.454985,9
1745274485.504991,11
1745274485.555069,9
1745274485.605054,9
1745274485.655061,8
1745274485.705088,10
1745274485.755007,8
1745274485.805005,9
1745274485.855096,10
1745274485.90506,8
1745274485.954985,9
1745274486.005008,8
1745274486.055006,9
1745274486.1050692,10
1745274486.155016,7
1745274486.2049768,9
1745274486.2549918,8
1745274486.304976,8
1745274486.355073,9
1745274486.404944,8
1745274486.4550788,14
1745274486.504927,17
1745274486.5550022,15
1745274486.605075,11
1745274486.6550531,9
1745274486.705021,13
1745274486.75504,15
1745274486.804995,11
1745274486.855078,13
1745274486.905059,17
1745274486.9549708,11
1745274487.00503,7
1745274487.0549629,9
1745274487.104846,9
1745274487.15495,9
1745274487.20473,8
1745274487.254743,9
1745274487.304758,9
1745274487.354783,8
1745274487.404771,9
1745274487.454887,9
1745274487.504871,7
1745274487.5548959,9
1745274487.605045,11
1745274487.65501,8
1745274487.7050428,9
1745274487.7550359,8
1745274487.8049731,8
1745274487.855006,9
1745274487.904952,8
1745274487.955023,9
1745274488.005038,9
1745274488.0550458,8
1745274488.105003,7
1745274488.155055,8
1745274488.204972,7
1745274488.2550058,7
1745274488.304981,8
1745274488.354988,8
1745274488.405014,8
1745274488.454981,7
1745274488.505041,7
1745274488.555072,8
1745274488.6050382,10
1745274488.654968,8
1745274488.7050428,9
1745274488.7548978,9
1745274488.80497,9
1745274488.855001,7
1745274488.905036,11
1745274488.954983,9
1745274489.0049841,8
1745274489.0550022,9
1745274489.105022,9
1745274489.155041,7
1745274489.205011,13
1745274489.254978,13
1745274489.304734,12
1745274489.3548281,8
1745274489.404935,8
1745274489.4549031,7
1745274489.505004,8
1745274489.5548851,8
1745274489.604939,8
1745274489.65495,8
1745274489.704915,9
1745274489.7549949,8
1745274489.804852,8
1745274489.854996,8
