timestamp,peakToPeak
1744235900.433536,26
1744235900.483552,50
1744235900.533582,23
1744235900.5836182,22
1744235900.6336372,22
1744235900.6835809,27
1744235900.733715,24
1744235900.783681,29
1744235900.833653,28
1744235900.883563,29
1744235900.9336388,23
1744235900.9836512,23
1744235901.0337338,27
1744235901.083732,26
1744235901.133743,22
1744235901.1837492,24
1744235901.233748,22
1744235901.2836869,22
1744235901.333657,24
1744235901.3835049,22
1744235901.433559,23
1744235901.483545,25
1744235901.533561,25
1744235901.583616,23
1744235901.633635,21
1744235901.6835892,22
1744235901.733678,21
1744235901.7836359,24
1744235901.833677,24
1744235901.8836942,25
1744235901.933704,25
1744235901.983637,21
1744235902.033679,22
1744235902.083692,22
1744235902.1335979,28
1744235902.183604,23
1744235902.233715,26
1744235902.283691,25
1744235902.333714,23
1744235902.3836942,24
1744235902.4336588,23
1744235902.483673,21
1744235902.533721,23
1744235902.5837078,24
1744235902.633715,26
1744235902.6836421,29
1744235902.733691,25
1744235902.783745,28
1744235902.83372,24
1744235902.8837109,26
1744235902.933672,23
1744235902.9836721,23
1744235903.033663,24
1744235903.0846322,25
1744235903.1336849,27
1744235903.183725,26
1744235903.233454,24
1744235903.28349,22
1744235903.333589,23
1744235903.383553,23
1744235903.433704,23
1744235903.483713,23
1744235903.533719,27
1744235903.583715,26
1744235903.63369,23
1744235903.683583,24
1744235903.733647,26
1744235903.783707,21
1744235903.8336,22
1744235903.8846562,23
1744235903.9346051,22
1744235903.984683,22
1744235904.034612,23
1744235904.084713,21
1744235904.134594,24
1744235904.184625,28
1744235904.234645,29
1744235904.2846441,26
1744235904.334643,24
1744235904.38445,25
1744235904.434506,27
1744235904.48443,24
1744235904.534509,35
1744235904.584522,27
1744235904.6346,24
1744235904.6845598,24
1744235904.734667,29
1744235904.784648,25
1744235904.834663,27
1744235904.88468,25
1744235904.934664,24
1744235904.9846442,22
1744235905.034642,38
1744235905.084652,25
1744235905.134655,23
1744235905.184601,24
1744235905.234632,28
1744235905.28463,27
1744235905.334644,29
1744235905.384587,29
1744235905.434567,32
1744235905.484637,29
1744235905.534637,29
1744235905.584627,24
1744235905.634629,22
1744235905.684476,27
1744235905.734537,24
1744235905.784596,33
1744235905.83465,30
1744235905.884647,26
1744235905.934635,27
1744235905.9843829,29
1744235906.034527,25
1744235906.084428,27
1744235906.134578,24
1744235906.18459,26
1744235906.234632,26
1744235906.2846432,40
1744235906.334625,25
1744235906.3846312,29
1744235906.434654,28
1744235906.48466,26
1744235906.5346339,27
1744235906.584558,26
1744235906.634572,26
1744235906.684531,22
1744235906.7346518,24
1744235906.784617,25
1744235906.834635,26
1744235906.8846002,23
1744235906.934654,26
1744235906.984555,35
1744235907.034635,23
1744235907.0846322,25
1744235907.134594,25
1744235907.184633,23
1744235907.234587,24
1744235907.284589,26
1744235907.334548,28
1744235907.384623,32
1744235907.434577,26
1744235907.484628,25
1744235907.534558,24
1744235907.58455,32
1744235907.634593,23
1744235907.68459,20
1744235907.734569,32
1744235907.784571,26
1744235907.834639,27
1744235907.8846238,26
1744235907.934538,23
1744235907.984621,30
1744235908.034553,23
1744235908.084619,28
1744235908.134621,23
1744235908.184559,26
1744235908.234546,30
1744235908.2846348,24
1744235908.334521,24
1744235908.3845701,22
1744235908.434607,28
1744235908.484569,23
1744235908.5344808,27
1744235908.58455,27
1744235908.634569,24
1744235908.684549,26
1744235908.734586,27
1744235908.784539,23
1744235908.834559,25
1744235908.884585,25
1744235908.934571,28
1744235908.984565,25
1744235909.03461,28
1744235909.084596,23
1744235909.1345909,23
1744235909.1845188,25
1744235909.2345989,25
1744235909.284609,23
1744235909.334545,28
1744235909.384568,26
1744235909.4344351,30
1744235909.484419,21
1744235909.534383,23
1744235909.584488,28
1744235909.6346161,25
1744235909.684482,29
1744235909.7345312,30
1744235909.784532,26
1744235909.83453,27
1744235909.884576,25
1744235909.934538,28
1744235909.984593,21
1744235910.0345888,22
1744235910.0845618,20
1744235910.1345751,24
1744235910.184605,26
1744235910.234551,26
1744235910.2845361,24
1744235910.334537,23
1744235910.384599,31
1744235910.4345229,26
1744235910.484521,22
1744235910.534561,24
1744235910.584563,27
1744235910.6345239,27
1744235910.684576,30
1744235910.734564,27
1744235910.784589,24
1744235910.8345752,26
1744235910.884501,34
1744235910.9345338,30
1744235910.984562,23
1744235911.0345411,26
1744235911.084569,26
1744235911.134513,26
1744235911.184552,24
1744235911.2345831,23
1744235911.284529,29
1744235911.3345191,25
1744235911.384453,24
1744235911.434507,29
1744235911.484569,23
1744235911.534529,21
1744235911.584418,24
1744235911.6345441,28
1744235911.684583,27
1744235911.734506,28
1744235911.784479,24
1744235911.83451,28
1744235911.884504,30
1744235911.9345632,32
1744235911.984533,31
1744235912.0344489,30
1744235912.084497,27
1744235912.13445,43
1744235912.1845179,37
1744235912.234447,37
1744235912.2845309,30
1744235912.334521,38
1744235912.384543,40
1744235912.434567,33
1744235912.484546,35
1744235912.5344489,43
1744235912.584286,44
1744235912.634329,58
1744235912.6843898,44
1744235912.7344809,39
1744235912.7845,28
1744235912.8345559,37
1744235912.8845088,54
1744235912.9345732,46
1744235912.98455,40
1744235913.03449,40
1744235913.08456,41
1744235913.134567,48
1744235913.1845791,36
1744235913.234456,32
1744235913.284548,33
1744235913.3345711,32
1744235913.384563,32
1744235913.434527,27
1744235913.484564,27
1744235913.5345678,26
1744235913.5845408,30
1744235913.6343732,30
1744235913.684524,25
1744235913.734529,26
1744235913.784539,22
1744235913.834479,35
1744235913.8845592,27
1744235913.934547,25
1744235913.984549,24
1744235914.034534,24
1744235914.084495,40
1744235914.1344929,40
1744235914.184427,32
1744235914.234493,28
1744235914.284537,35
1744235914.334561,28
1744235914.384502,30
1744235914.434408,27
1744235914.484376,26
1744235914.534315,23
1744235914.5844412,28
1744235914.634558,28
1744235914.6844869,37
1744235914.7345438,31
1744235914.784518,33
1744235914.834542,31
1744235914.884459,31
1744235914.934518,28
1744235914.9845052,24
1744235915.034535,22
1744235915.0844328,27
1744235915.134479,26
1744235915.184524,25
1744235915.2345338,31
1744235915.2844212,38
1744235915.3344672,26
1744235915.384524,23
1744235915.4345138,23
1744235915.4845,22
1744235915.534529,29
1744235915.584484,28
1744235915.634534,30
1744235915.6845171,25
1744235915.7345111,26
1744235915.784548,25
1744235915.834504,27
1744235915.88452,23
1744235915.934444,22
1744235915.984523,25
1744235916.034498,27
1744235916.0845141,25
1744235916.134482,26
1744235916.1844978,26
1744235916.234508,30
1744235916.284466,39
1744235916.334516,33
1744235916.38446,28
1744235916.434446,30
1744235916.4844108,25
1744235916.5344572,37
1744235916.584501,38
1744235916.63447,27
1744235916.684515,25
1744235916.734422,27
1744235916.7844439,32
1744235916.83453,36
1744235916.8845088,26
1744235916.9345129,30
1744235916.984499,25
1744235917.034497,39
1744235917.0844831,37
1744235917.134484,35
1744235917.1844852,27
1744235917.234457,31
1744235917.2844532,30
1744235917.3345249,27
1744235917.384473,24
1744235917.434506,24
1744235917.4844959,32
1744235917.534441,44
1744235917.5844748,27
1744235917.634527,24
1744235917.684489,34
1744235917.7345018,41
1744235917.7844448,38
1744235917.834524,35
1744235917.884516,24
1744235917.934423,26
1744235917.98432,28
1744235918.034482,32
1744235918.084484,29
1744235918.134494,28
1744235918.184514,33
1744235918.234451,28
1744235918.284439,26
1744235918.334368,25
1744235918.384432,22
1744235918.434508,27
1744235918.484385,25
1744235918.534446,25
1744235918.5844631,25
1744235918.634474,23
1744235918.684479,31
1744235918.734422,25
1744235918.784439,25
1744235918.834442,26
1744235918.884475,24
1744235918.934479,26
1744235918.98448,28
1744235919.0344388,23
1744235919.084414,27
1744235919.13443,24
1744235919.18447,28
1744235919.2344809,25
1744235919.284477,22
1744235919.334513,20
1744235919.38449,23
1744235919.43429,27
1744235919.484255,21
1744235919.534278,24
1744235919.584287,22
1744235919.634423,28
1744235919.6843982,30
1744235919.7344131,34
1744235919.7844732,31
1744235919.834479,22
