timestamp,peakToPeak
1745274839.0090492,8
1745274839.059073,9
1745274839.1090481,8
1745274839.1590269,10
1745274839.20908,10
1745274839.259029,9
1745274839.309024,9
1745274839.3590558,9
1745274839.409042,8
1745274839.459063,8
1745274839.509071,12
1745274839.559027,8
1745274839.609067,7
1745274839.65906,11
1745274839.709019,8
1745274839.759074,11
1745274839.8089879,10
1745274839.8590238,10
1745274839.909018,9
1745274839.958972,7
1745274840.009116,16
1745274840.0590138,14
1745274840.109,12
1745274840.159029,8
1745274840.209019,10
1745274840.259037,8
1745274840.309026,7
1745274840.359074,10
1745274840.40903,8
1745274840.458961,7
1745274840.50904,7
1745274840.559021,7
1745274840.609043,9
1745274840.659033,10
1745274840.70897,7
1745274840.7590458,7
1745274840.809026,7
1745274840.859008,7
1745274840.909004,8
1745274840.959032,9
1745274841.009038,9
1745274841.059,7
1745274841.108971,7
1745274841.158989,10
1745274841.208998,11
1745274841.259048,10
1745274841.309045,10
1745274841.3590322,12
1745274841.4090261,18
1745274841.459002,11
1745274841.509026,7
1745274841.558967,8
1745274841.609041,8
1745274841.659018,8
1745274841.709076,8
1745274841.759,7
1745274841.8089721,7
1745274841.859008,7
1745274841.908911,8
1745274841.958924,9
1745274842.009035,10
1745274842.0590248,9
1745274842.108955,7
1745274842.158985,8
1745274842.208977,8
1745274842.25886,10
1745274842.308898,10
1745274842.3588722,7
1745274842.408889,8
1745274842.458969,12
1745274842.509011,11
1745274842.558979,10
1745274842.609046,13
1745274842.659028,19
1745274842.709019,18
1745274842.758971,13
1745274842.808992,10
1745274842.859017,9
1745274842.9090402,8
1745274842.958986,9
1745274843.00895,8
1745274843.058989,7
1745274843.1090271,7
1745274843.159038,8
1745274843.2090209,8
1745274843.25898,7
1745274843.309,7
1745274843.35901,7
1745274843.40882,7
1745274843.458993,9
1745274843.508982,8
1745274843.558914,9
1745274843.608754,8
1745274843.658941,7
1745274843.708802,7
1745274843.759022,16
1745274843.809003,16
1745274843.858999,14
1745274843.90885,9
1745274843.9587321,7
1745274844.008802,8
1745274844.0588522,7
1745274844.108853,7
1745274844.1588638,7
1745274844.208912,8
1745274844.259,14
1745274844.3089988,9
1745274844.359004,9
1745274844.408969,8
1745274844.4589992,8
1745274844.509015,11
1745274844.5590038,12
1745274844.608921,8
1745274844.659301,11
1745274844.70896,9
1745274844.758998,7
1745274844.8089862,8
1745274844.858976,8
1745274844.909,7
1745274844.959029,7
1745274845.008967,11
1745274845.058976,15
1745274845.108981,11
1745274845.159004,11
1745274845.2089741,9
1745274845.258969,9
1745274845.308994,8
1745274845.358973,9
1745274845.4089768,9
1745274845.458913,8
1745274845.509013,8
1745274845.5588899,9
1745274845.608999,9
1745274845.658975,13
1745274845.7087202,12
1745274845.758862,7
1745274845.808815,10
1745274845.858919,11
1745274845.909035,10
1745274845.959014,10
1745274846.0090072,9
1745274846.058974,8
1745274846.1089978,12
1745274846.1590211,18
1745274846.209004,11
1745274846.259001,11
1745274846.3089962,7
1745274846.358969,7
1745274846.408981,10
1745274846.458998,7
1745274846.5089831,7
1745274846.558967,9
1745274846.609005,8
1745274846.6590168,8
1745274846.708988,7
1745274846.758941,8
1745274846.808981,8
1745274846.858958,8
1745274846.90899,8
1745274846.959021,9
1745274847.009013,8
1745274847.059,10
1745274847.1089358,13
1745274847.159028,11
1745274847.208983,14
1745274847.258837,7
1745274847.308774,20
1745274847.358746,23
1745274847.408857,15
1745274847.4589329,19
1745274847.508827,20
1745274847.558988,17
1745274847.609028,11
1745274847.658808,9
1745274847.708976,7
1745274847.758966,8
1745274847.8089652,8
1745274847.858935,8
1745274847.909,7
1745274847.9589372,9
1745274848.00898,14
1745274848.05893,9
1745274848.1089542,8
1745274848.158901,7
1745274848.208964,11
1745274848.258948,13
1745274848.308944,7
1745274848.358997,8
1745274848.408951,8
1745274848.4589272,7
1745274848.50896,7
1745274848.558948,7
1745274848.608912,8
1745274848.658954,7
1745274848.708941,8
1745274848.758966,8
1745274848.808969,12
1745274848.858894,13
1745274848.908965,11
1745274848.958935,8
1745274849.008965,9
1745274849.058958,8
1745274849.108934,9
1745274849.1589692,12
1745274849.208939,12
1745274849.258983,10
1745274849.308929,9
1745274849.358948,9
1745274849.4089742,7
1745274849.45891,10
1745274849.508988,16
1745274849.558979,19
1745274849.609008,17
1745274849.658944,11
1745274849.7089732,8
1745274849.7589161,8
1745274849.808861,8
1745274849.858846,9
1745274849.9089851,8
1745274849.95886,9
1745274850.009024,8
1745274850.0589309,9
1745274850.1089559,8
1745274850.158884,10
1745274850.2089212,14
1745274850.2590258,13
1745274850.308943,13
1745274850.358928,7
1745274850.408992,8
1745274850.45893,10
1745274850.508822,18
1745274850.5588748,15
1745274850.60895,11
1745274850.6589592,16
1745274850.708929,8
1745274850.758955,10
1745274850.808934,9
1745274850.8588428,7
1745274850.90898,13
1745274850.9589372,14
1745274851.008974,13
1745274851.058787,14
1745274851.108963,8
1745274851.158879,8
1745274851.208931,7
1745274851.258933,8
1745274851.3089652,8
1745274851.3589382,9
1745274851.408973,8
1745274851.4589498,8
1745274851.508909,7
1745274851.558913,8
1745274851.608943,8
1745274851.658956,8
1745274851.708874,7
1745274851.758925,9
1745274851.808954,8
1745274851.858832,7
1745274851.9089239,8
1745274851.958941,10
1745274852.008769,16
1745274852.0588958,7
1745274852.1088681,10
1745274852.158926,8
1745274852.208846,10
1745274852.258788,10
1745274852.3088262,9
1745274852.358795,12
1745274852.408808,15
1745274852.4589188,13
1745274852.508933,7
1745274852.558963,8
1745274852.60891,8
1745274852.6589131,8
1745274852.7089112,7
1745274852.758943,13
1745274852.808948,15
1745274852.858835,9
1745274852.908962,10
1745274852.958864,8
1745274853.0089211,7
1745274853.058926,7
1745274853.108929,8
1745274853.158945,8
1745274853.2088661,12
1745274853.258946,16
1745274853.308971,12
1745274853.3589308,12
1745274853.4089868,11
1745274853.458891,7
1745274853.508654,8
1745274853.558669,7
1745274853.608803,8
1745274853.658884,7
1745274853.7088661,8
1745274853.75893,7
1745274853.808933,9
1745274853.8587992,9
1745274853.9089658,7
1745274853.958955,9
1745274854.008964,10
1745274854.058924,9
1745274854.108951,11
1745274854.158847,8
1745274854.2089112,9
1745274854.2589052,9
1745274854.308924,9
1745274854.3589492,9
1745274854.408948,10
1745274854.458951,11
1745274854.5089228,11
1745274854.558862,11
1745274854.608932,11
1745274854.6589088,10
1745274854.708873,8
1745274854.7589068,8
1745274854.808874,8
1745274854.858809,8
1745274854.908941,7
1745274854.958891,8
1745274855.0089312,8
1745274855.058898,8
1745274855.108918,8
1745274855.158928,7
1745274855.208915,11
1745274855.258941,11
1745274855.308932,10
1745274855.3589242,13
1745274855.4089432,10
1745274855.458855,7
1745274855.508928,6
1745274855.558922,9
1745274855.608931,10
1745274855.6589031,9
1745274855.708877,7
1745274855.7589161,8
1745274855.808901,15
1745274855.858825,13
1745274855.908936,9
1745274855.958888,8
1745274856.0087712,8
1745274856.058698,9
1745274856.108785,9
1745274856.158905,7
1745274856.208853,8
1745274856.258859,9
1745274856.3088799,7
