timestamp,peakToPeak
1745273505.941291,9
1745273505.991301,9
1745273506.041298,7
1745273506.091247,9
1745273506.141311,11
1745273506.191304,17
1745273506.2413042,8
1745273506.291282,8
1745273506.341245,8
1745273506.39118,17
1745273506.441189,15
1745273506.491265,9
1745273506.541305,10
1745273506.591273,8
1745273506.641234,8
1745273506.691253,7
1745273506.741277,9
1745273506.791291,8
1745273506.841299,9
1745273506.891283,13
1745273506.941322,16
1745273506.991321,15
1745273507.041332,15
1745273507.091265,13
1745273507.1413062,11
1745273507.1912751,10
1745273507.241288,8
1745273507.291318,13
1745273507.341301,14
1745273507.391315,11
1745273507.441194,10
1745273507.491286,10
1745273507.541282,11
1745273507.5912251,9
1745273507.64128,14
1745273507.6913059,21
1745273507.741298,22
1745273507.791289,19
1745273507.841294,9
1745273507.891288,9
1745273507.941258,8
1745273507.991224,9
1745273508.041187,10
1745273508.091218,9
1745273508.141324,10
1745273508.191276,10
1745273508.241285,8
1745273508.291252,9
1745273508.341294,13
1745273508.391231,16
1745273508.44108,16
1745273508.4911869,14
1745273508.5412638,8
1745273508.591098,8
1745273508.641217,13
1745273508.691278,19
1745273508.741266,13
1745273508.791198,16
1745273508.841265,17
1745273508.8909812,10
1745273508.9411001,11
1745273508.991115,8
1745273509.04123,8
1745273509.0911949,14
1745273509.141247,16
1745273509.1912801,14
1745273509.241219,17
1745273509.291177,10
1745273509.3412611,8
1745273509.391242,8
1745273509.441183,9
1745273509.491252,8
1745273509.541277,8
1745273509.591211,8
1745273509.641172,8
1745273509.691256,9
1745273509.741261,10
1745273509.791274,10
1745273509.841244,8
1745273509.891254,8
1745273509.941252,9
1745273509.99123,9
1745273510.0412202,8
1745273510.091257,8
1745273510.14111,17
1745273510.191093,15
1745273510.2411132,12
1745273510.2910872,9
1745273510.34128,12
1745273510.391211,12
1745273510.441192,11
1745273510.491242,8
1745273510.541238,17
1745273510.59114,17
1745273510.641166,10
1745273510.6911922,8
1745273510.7412632,9
1745273510.79119,9
1745273510.841262,9
1745273510.891202,7
1745273510.94127,18
1745273510.991285,16
1745273511.041224,11
1745273511.0910919,8
1745273511.141238,10
1745273511.191253,8
1745273511.241205,8
1745273511.291219,9
1745273511.3412569,9
1745273511.391288,16
1745273511.441171,20
1745273511.4912698,15
1745273511.541194,15
1745273511.591187,9
1745273511.6411579,7
1745273511.691207,8
1745273511.741249,7
1745273511.7912362,7
1745273511.841247,8
1745273511.891178,8
1745273511.9412422,8
1745273511.991223,9
1745273512.041281,8
1745273512.091237,9
1745273512.1412532,10
1745273512.1912498,9
1745273512.241268,11
1745273512.291251,11
1745273512.341252,9
1745273512.391238,9
1745273512.4411478,10
1745273512.4911911,10
1745273512.541236,9
1745273512.591278,14
1745273512.641149,14
1745273512.691197,13
1745273512.7411342,13
1745273512.791222,15
1745273512.841245,12
1745273512.891229,9
1745273512.941217,8
1745273512.9911811,9
1745273513.041203,8
1745273513.091228,8
1745273513.1412008,9
1745273513.1911428,9
1745273513.241188,8
1745273513.291224,8
1745273513.3412108,9
1745273513.3911638,12
1745273513.441152,14
1745273513.4912572,17
1745273513.5412438,15
1745273513.5912142,7
1745273513.641197,9
1745273513.691159,8
1745273513.741193,10
1745273513.791167,8
1745273513.841225,9
1745273513.891171,10
1745273513.941243,10
1745273513.991235,22
1745273514.041235,10
1745273514.0911958,8
1745273514.141207,8
1745273514.1912189,10
1745273514.241238,11
1745273514.291248,11
1745273514.341247,8
1745273514.391207,9
1745273514.441109,9
1745273514.4910998,8
1745273514.541069,7
1745273514.591209,8
1745273514.641093,8
1745273514.691208,8
1745273514.7411819,9
1745273514.791164,8
1745273514.841215,8
1745273514.891181,7
1745273514.9412138,10
1745273514.991196,9
1745273515.041226,12
1745273515.09125,11
1745273515.1410298,9
1745273515.191055,8
1745273515.241048,10
1745273515.2910678,9
1745273515.341239,11
1745273515.39124,8
1745273515.441108,7
1745273515.4911842,8
1745273515.5412211,11
1745273515.59125,10
1745273515.641099,9
1745273515.6912131,8
1745273515.741238,8
1745273515.791242,8
1745273515.841218,8
1745273515.890916,8
1745273515.941061,8
1745273515.990975,11
1745273516.0410051,8
1745273516.091014,20
1745273516.141137,20
1745273516.1911528,19
1745273516.241131,12
1745273516.291183,9
1745273516.3412118,18
1745273516.391168,19
1745273516.441045,16
1745273516.491211,17
1745273516.541224,23
1745273516.591216,11
1745273516.6411688,8
1745273516.690969,9
1745273516.740936,8
1745273516.79103,9
1745273516.8410282,8
1745273516.8910441,9
1745273516.941068,8
1745273516.991081,11
1745273517.041187,10
1745273517.091062,10
1745273517.141176,9
1745273517.191155,9
1745273517.241195,15
1745273517.291195,8
1745273517.341229,8
1745273517.391219,8
1745273517.441142,8
1745273517.491136,9
1745273517.54124,10
1745273517.591221,9
1745273517.6412458,11
1745273517.6912189,12
1745273517.741191,11
1745273517.7911592,8
1745273517.841177,10
1745273517.891169,18
1745273517.941152,10
1745273517.991198,12
1745273518.041227,11
1745273518.0912151,8
1745273518.141232,11
1745273518.191193,9
1745273518.241239,8
1745273518.291248,11
1745273518.341233,13
1745273518.391237,12
1745273518.441223,11
1745273518.491225,10
1745273518.541208,9
1745273518.591198,9
1745273518.641217,10
1745273518.6912389,10
1745273518.7412322,9
1745273518.7912068,10
1745273518.841213,16
1745273518.8911731,15
1745273518.941239,11
1745273518.990885,7
1745273519.040965,8
1745273519.0909388,9
1745273519.140942,7
1745273519.191085,8
1745273519.241107,7
1745273519.291157,9
1745273519.341186,8
1745273519.3911822,7
1745273519.441149,9
1745273519.491094,8
1745273519.541195,9
1745273519.5912042,8
1745273519.641217,8
1745273519.691149,8
1745273519.741117,10
1745273519.791141,9
1745273519.841182,8
1745273519.8911848,8
1745273519.941209,8
1745273519.991172,8
1745273520.041194,9
1745273520.091118,10
1745273520.141026,9
1745273520.1910038,8
1745273520.241002,8
