timestamp,peakToPeak
1744236325.588002,24
1744236325.638069,34
1744236325.688121,24
1744236325.7380438,24
1744236325.788265,23
1744236325.8381178,27
1744236325.8882089,29
1744236325.93813,25
1744236325.988182,34
1744236326.038107,27
1744236326.088222,23
1744236326.138121,22
1744236326.1881878,22
1744236326.2380328,20
1744236326.288278,21
1744236326.33809,20
1744236326.3882802,24
1744236326.4381912,24
1744236326.488246,24
1744236326.5379908,22
1744236326.588136,21
1744236326.638047,21
1744236326.688127,24
1744236326.738132,24
1744236326.7882218,22
1744236326.8379982,28
1744236326.8881989,28
1744236326.938025,23
1744236326.98821,24
1744236327.038107,23
1744236327.088208,21
1744236327.138058,20
1744236327.188215,23
1744236327.238105,22
1744236327.288244,21
1744236327.338013,22
1744236327.388212,21
1744236327.438095,20
1744236327.4882822,22
1744236327.538056,22
1744236327.588168,22
1744236327.638025,24
1744236327.688113,25
1744236327.7380328,22
1744236327.788125,24
1744236327.838048,24
1744236327.888138,21
1744236327.9380322,21
1744236327.988085,23
1744236328.038079,24
1744236328.088168,22
1744236328.13806,23
1744236328.188184,22
1744236328.238048,23
1744236328.288217,27
1744236328.338101,25
1744236328.388125,25
1744236328.438133,22
1744236328.488191,22
1744236328.5380118,27
1744236328.588137,27
1744236328.637974,26
1744236328.688042,28
1744236328.737908,26
1744236328.788088,25
1744236328.838018,36
1744236328.888072,24
1744236328.9380648,26
1744236328.988169,25
1744236329.038118,28
1744236329.088277,26
1744236329.138019,31
1744236329.188048,27
1744236329.237997,26
1744236329.288106,24
1744236329.337982,48
1744236329.388203,25
1744236329.438126,22
1744236329.488263,28
1744236329.5380201,27
1744236329.5881011,24
1744236329.638032,24
1744236329.6881862,29
1744236329.738071,24
1744236329.788234,38
1744236329.83802,26
1744236329.888212,24
1744236329.938078,25
1744236329.988232,29
1744236330.038016,31
1744236330.088178,29
1744236330.138038,29
1744236330.188246,28
1744236330.238045,35
1744236330.288237,42
1744236330.338148,26
1744236330.3881862,26
1744236330.43802,22
1744236330.488209,31
1744236330.538219,40
1744236330.588228,31
1744236330.637957,34
1744236330.688213,29
1744236330.738074,35
1744236330.788189,34
1744236330.838014,25
1744236330.8881989,24
1744236330.938048,24
1744236330.9882271,30
1744236331.038105,27
1744236331.088245,23
1744236331.13801,25
1744236331.188153,24
1744236331.2380311,25
1744236331.288214,46
1744236331.338007,25
1744236331.3879192,23
1744236331.43794,25
1744236331.488041,24
1744236331.5380979,25
1744236331.588141,26
1744236331.6380138,29
1744236331.68817,27
1744236331.738013,29
1744236331.788036,25
1744236331.838135,25
1744236331.8882382,26
1744236331.937987,26
1744236331.988179,30
1744236332.0380301,28
1744236332.088172,26
1744236332.1380942,27
1744236332.188171,25
1744236332.238008,40
1744236332.288152,25
1744236332.338038,26
1744236332.3882182,23
1744236332.438004,28
1744236332.4882188,34
1744236332.538006,27
1744236332.58817,28
1744236332.6379719,26
1744236332.688118,25
1744236332.738157,36
1744236332.788192,30
1744236332.838119,28
1744236332.8882072,25
1744236332.938134,22
1744236332.988192,26
1744236333.0380118,25
1744236333.08818,25
1744236333.138047,27
1744236333.188183,22
1744236333.2380102,41
1744236333.288215,26
1744236333.3380659,27
1744236333.38819,25
1744236333.4380019,27
1744236333.488204,28
1744236333.537974,24
1744236333.5881789,31
1744236333.638016,27
1744236333.6882,35
1744236333.737974,28
1744236333.788206,26
1744236333.837974,26
1744236333.888145,26
1744236333.937957,34
1744236333.9881868,26
1744236334.037972,29
1744236334.0881522,31
1744236334.137995,33
1744236334.1879308,36
1744236334.237977,26
1744236334.287949,25
1744236334.337989,21
1744236334.388078,23
1744236334.438003,33
1744236334.488178,27
1744236334.538123,28
1744236334.588144,26
1744236334.638108,26
1744236334.688137,39
1744236334.738058,26
1744236334.788192,26
1744236334.8380291,27
1744236334.888143,26
1744236334.9379761,25
1744236334.988266,25
1744236335.03817,22
1744236335.088186,24
1744236335.138068,23
1744236335.18819,38
1744236335.23799,24
1744236335.28819,23
1744236335.338084,28
1744236335.3881989,27
1744236335.437987,27
1744236335.488183,23
1744236335.537973,34
1744236335.588097,27
1744236335.638026,40
1744236335.688119,23
1744236335.737979,23
1744236335.7882,26
1744236335.8379588,24
1744236335.888083,29
1744236335.937967,29
1744236335.988102,28
1744236336.037997,30
1744236336.0879612,27
1744236336.13796,39
1744236336.1881542,39
1744236336.237962,41
1744236336.288139,36
1744236336.338071,36
1744236336.38816,46
1744236336.4379342,53
1744236336.488149,36
1744236336.5380769,38
1744236336.588143,38
1744236336.6379871,61
1744236336.688103,36
1744236336.737949,42
1744236336.788095,44
1744236336.8379478,48
1744236336.888124,45
1744236336.937974,51
1744236336.988182,51
1744236337.037977,44
1744236337.08811,27
1744236337.137986,60
1744236337.1881511,50
1744236337.237997,42
1744236337.28807,44
1744236337.33796,45
1744236337.3881018,44
1744236337.437908,31
1744236337.488103,43
1744236337.5379672,34
1744236337.588089,38
1744236337.638067,29
1744236337.688079,27
1744236337.7379022,29
1744236337.788158,29
1744236337.83794,29
1744236337.888114,27
1744236337.9379961,25
1744236337.988101,26
1744236338.037924,27
1744236338.088128,42
1744236338.1379998,31
1744236338.188116,32
1744236338.2379022,28
1744236338.28812,29
1744236338.3379579,33
1744236338.388119,44
1744236338.4378781,35
1744236338.48809,41
1744236338.537937,40
1744236338.58816,43
1744236338.637971,29
1744236338.688458,28
1744236338.7379289,29
1744236338.787989,26
1744236338.837813,28
1744236338.887979,36
1744236338.9379299,40
1744236338.987993,41
1744236339.037905,36
1744236339.088088,41
1744236339.1379251,29
1744236339.1879292,26
1744236339.2378979,28
1744236339.2879622,31
1744236339.337902,27
1744236339.3880582,26
1744236339.437887,34
1744236339.488152,33
1744236339.537932,35
1744236339.588151,30
1744236339.638005,25
1744236339.688103,26
1744236339.737945,29
1744236339.788131,27
1744236339.8381069,32
1744236339.888139,43
1744236339.938045,39
1744236339.988061,29
1744236340.037952,32
1744236340.088105,26
1744236340.137915,26
1744236340.188077,23
1744236340.237962,24
1744236340.2881012,29
1744236340.337926,37
1744236340.3880808,37
1744236340.43796,36
1744236340.488062,35
1744236340.537931,51
1744236340.588037,49
1744236340.637887,40
1744236340.688097,34
1744236340.737943,32
1744236340.788127,37
1744236340.8380952,44
1744236340.888098,31
1744236340.9379258,23
1744236340.988113,24
1744236341.037932,40
1744236341.088105,39
1744236341.137932,34
1744236341.188114,31
1744236341.2379,44
1744236341.288106,38
1744236341.337905,41
1744236341.388094,39
1744236341.437918,37
1744236341.488095,40
1744236341.537911,37
1744236341.588095,26
1744236341.637961,25
1744236341.688092,26
1744236341.737909,23
1744236341.788091,39
1744236341.837872,45
1744236341.888035,25
1744236341.937933,22
1744236341.988037,54
1744236342.037919,54
1744236342.088053,55
1744236342.137949,31
1744236342.188077,35
1744236342.237889,28
1744236342.2880151,28
1744236342.337889,33
1744236342.3880808,38
1744236342.438029,39
1744236342.4880419,36
1744236342.537886,26
1744236342.587956,25
1744236342.637901,25
1744236342.688033,28
1744236342.737887,31
1744236342.7881112,28
1744236342.837962,27
1744236342.8880808,24
1744236342.9379258,28
1744236342.988092,40
1744236343.037962,26
1744236343.0880709,32
1744236343.137874,29
1744236343.188093,28
1744236343.2378728,30
1744236343.288092,31
1744236343.337929,29
1744236343.388104,25
1744236343.4379258,35
1744236343.487953,27
1744236343.5378802,25
1744236343.588081,26
1744236343.637931,25
1744236343.6880991,29
1744236343.737932,31
1744236343.788032,26
1744236343.837926,26
1744236343.888095,24
1744236343.937859,41
1744236343.988083,32
1744236344.038017,41
1744236344.0880718,44
1744236344.1379452,28
1744236344.187834,45
1744236344.2378109,37
1744236344.287915,39
1744236344.3378181,37
1744236344.387966,37
1744236344.437788,42
1744236344.48797,40
1744236344.5378702,43
1744236344.587973,46
1744236344.637808,47
1744236344.688051,41
1744236344.7380202,43
1744236344.7880409,43
1744236344.837894,44
1744236344.888043,37
1744236344.9378839,49
1744236344.988078,45
1744236345.0378492,35
1744236345.088001,47
1744236345.137872,35
1744236345.18801,36
1744236345.237982,26
1744236345.288074,34
1744236345.337943,29
1744236345.388046,43
1744236345.437838,33
1744236345.4880068,40
1744236345.537892,28
1744236345.588012,30
1744236345.637887,27
1744236345.6880372,33
1744236345.737909,36
1744236345.787935,27
1744236345.83797,30
1744236345.8880131,40
1744236345.937841,31
1744236345.988014,25
1744236346.0379462,26
1744236346.087925,31
1744236346.137813,31
1744236346.187944,32
1744236346.2378392,28
1744236346.2879272,27
1744236346.3379881,26
1744236346.388025,32
1744236346.437849,37
1744236346.4880042,31
1744236346.537859,38
1744236346.588023,37
1744236346.637801,40
1744236346.6879702,37
1744236346.737886,37
1744236346.788001,40
1744236346.8378692,44
1744236346.888044,36
1744236346.937877,30
1744236346.987993,27
1744236347.0378618,25
1744236347.08802,27
1744236347.1378088,32
1744236347.187856,34
1744236347.237824,30
1744236347.288009,27
1744236347.3378701,36
1744236347.387962,30
1744236347.437906,23
1744236347.487989,24
1744236347.5378408,22
1744236347.587994,30
1744236347.637855,33
1744236347.687917,30
1744236347.7378728,25
1744236347.7879858,27
1744236347.8378072,36
1744236347.887883,36
1744236347.937932,29
1744236347.988008,27
1744236348.037814,24
1744236348.087937,41
1744236348.137841,47
1744236348.188003,39
1744236348.237804,37
1744236348.2879958,39
1744236348.337884,35
1744236348.387986,46
1744236348.437836,40
1744236348.487896,35
1744236348.537799,35
1744236348.587992,50
1744236348.637794,42
1744236348.6879182,33
1744236348.737825,28
1744236348.787939,30
1744236348.837779,38
1744236348.8879309,33
1744236348.937855,36
1744236348.98804,38
1744236349.0378492,31
1744236349.088025,35
1744236349.13781,29
1744236349.18783,33
1744236349.237825,33
1744236349.287833,31
1744236349.337863,36
1744236349.387945,36
1744236349.437801,28
1744236349.488032,31
1744236349.537819,30
1744236349.588022,32
1744236349.6378171,28
1744236349.687912,30
