timestamp,peakToPeak
1744236842.987776,59
1744236843.0377758,46
1744236843.087687,45
1744236843.137783,46
1744236843.1877491,40
1744236843.237767,48
1744236843.2876449,42
1744236843.337684,45
1744236843.387787,37
1744236843.437768,37
1744236843.487786,37
1744236843.537686,28
1744236843.587796,33
1744236843.6377149,30
1744236843.687752,24
1744236843.737708,25
1744236843.787766,32
1744236843.837701,25
1744236843.887795,24
1744236843.937703,24
1744236843.9877849,38
1744236844.037675,30
1744236844.08778,28
1744236844.137703,27
1744236844.187859,25
1744236844.237717,36
1744236844.287765,48
1744236844.337655,30
1744236844.387768,37
1744236844.4376519,32
1744236844.487778,48
1744236844.537675,29
1744236844.5877042,29
1744236844.637674,28
1744236844.687775,22
1744236844.7377322,30
1744236844.787798,32
1744236844.837704,38
1744236844.887705,31
1744236844.937815,39
1744236844.9877708,35
1744236845.037709,28
1744236845.087722,26
1744236845.137681,24
1744236845.187695,30
1744236845.23775,26
1744236845.287703,25
1744236845.337645,29
1744236845.387718,35
1744236845.437521,42
1744236845.4875479,31
1744236845.5375218,24
1744236845.58751,24
1744236845.6376479,25
1744236845.6877031,28
1744236845.737691,27
1744236845.787727,34
1744236845.837738,30
1744236845.887779,27
1744236845.937767,33
1744236845.9874408,24
1744236846.037581,26
1744236846.087565,24
1744236846.137702,23
1744236846.187693,31
1744236846.237706,37
1744236846.2877681,35
1744236846.3375711,32
1744236846.387546,32
1744236846.437664,51
1744236846.487638,42
1744236846.537638,34
1744236846.587713,28
1744236846.6376371,29
1744236846.687729,37
1744236846.737674,47
1744236846.787762,27
1744236846.8376691,26
1744236846.88775,38
1744236846.937741,35
1744236846.987746,42
1744236847.037709,32
1744236847.087735,35
1744236847.1377332,33
1744236847.187698,42
1744236847.23766,43
1744236847.287758,45
1744236847.337578,33
1744236847.3877451,44
1744236847.437685,40
1744236847.487734,28
1744236847.5375779,27
1744236847.587723,24
1744236847.637673,28
1744236847.6876779,47
1744236847.737739,38
1744236847.787733,22
1744236847.837721,47
1744236847.8877099,59
1744236847.9376209,53
1744236847.9877079,48
1744236848.037676,26
1744236848.087614,31
1744236848.137581,30
1744236848.1876621,30
1744236848.2376,36
1744236848.28762,37
1744236848.337572,35
1744236848.387676,35
1744236848.4376588,24
1744236848.487659,25
1744236848.537507,26
1744236848.5876422,30
1744236848.637592,30
1744236848.687646,27
1744236848.7375581,27
1744236848.787607,24
1744236848.837646,34
1744236848.887645,30
1744236848.937577,28
1744236848.987638,28
1744236849.037684,26
1744236849.0877042,25
1744236849.137633,26
1744236849.18781,27
1744236849.237695,26
1744236849.28772,25
1744236849.337485,37
1744236849.3877141,24
1744236849.437663,26
1744236849.4877172,27
1744236849.537716,26
1744236849.5877068,28
1744236849.6377091,29
1744236849.687743,26
1744236849.7376661,26
1744236849.787703,28
1744236849.837631,40
1744236849.887739,37
1744236849.9377222,41
1744236849.9877179,29
1744236850.0376372,22
1744236850.0876899,51
1744236850.137789,36
1744236850.187713,39
1744236850.237637,35
1744236850.287714,34
1744236850.337615,46
1744236850.387726,42
1744236850.437549,49
1744236850.4875038,49
1744236850.53749,47
1744236850.5875359,41
1744236850.637559,40
1744236850.6875122,42
1744236850.737612,35
1744236850.7876558,39
1744236850.837697,44
1744236850.887715,41
1744236850.9376361,29
1744236850.987572,44
1744236851.0375822,31
1744236851.087589,30
1744236851.1376,26
1744236851.187728,38
1744236851.237586,33
1744236851.287712,41
1744236851.3374422,36
1744236851.3873768,35
1744236851.4375098,27
1744236851.487535,29
1744236851.537449,27
1744236851.587575,40
1744236851.637559,32
1744236851.6876092,25
1744236851.7375948,24
1744236851.787643,37
1744236851.837586,30
1744236851.887645,28
1744236851.9375842,26
1744236851.9876292,29
1744236852.0375922,34
1744236852.087637,30
1744236852.137593,29
1744236852.1876311,28
1744236852.237647,26
1744236852.287651,32
1744236852.337627,34
1744236852.3876321,25
1744236852.438408,33
1744236852.487478,27
1744236852.537536,42
1744236852.587585,37
1744236852.637666,36
1744236852.687656,31
1744236852.73761,31
1744236852.787596,34
1744236852.837651,27
1744236852.8876958,26
1744236852.937647,25
1744236852.987618,29
1744236853.03767,33
1744236853.087648,28
1744236853.137606,30
1744236853.187656,31
1744236853.237634,39
1744236853.2876742,24
1744236853.337631,24
1744236853.387676,23
1744236853.437598,25
1744236853.4876668,28
1744236853.537632,35
1744236853.587657,26
1744236853.637602,27
1744236853.687629,25
1744236853.737397,33
1744236853.787625,28
1744236853.837634,24
1744236853.887567,23
1744236853.93767,28
1744236853.9876459,41
1744236854.037618,37
1744236854.087585,38
1744236854.137602,34
1744236854.1876538,27
1744236854.237608,37
1744236854.287652,46
1744236854.33758,39
1744236854.3876648,43
1744236854.437657,36
1744236854.487603,41
1744236854.537569,37
1744236854.587618,28
1744236854.637604,29
1744236854.6876512,33
1744236854.737598,44
1744236854.7876532,41
1744236854.8376231,38
1744236854.8876412,36
1744236854.93743,30
1744236854.987614,31
1744236855.037606,30
1744236855.087633,33
1744236855.1375518,37
1744236855.187628,37
1744236855.237582,32
1744236855.2876532,30
1744236855.337569,27
1744236855.387626,28
1744236855.437474,29
1744236855.4874492,31
1744236855.5374599,25
1744236855.587488,29
1744236855.6375139,30
1744236855.687615,35
1744236855.737643,35
1744236855.787622,27
1744236855.83761,28
1744236855.887632,29
1744236855.93763,36
1744236855.9875531,34
1744236856.037641,31
1744236856.087632,30
1744236856.137658,28
1744236856.187626,39
1744236856.237592,27
1744236856.2876348,24
1744236856.33758,25
1744236856.387625,24
1744236856.437608,26
1744236856.488566,27
1744236856.538649,22
1744236856.588653,25
1744236856.638607,30
1744236856.688651,37
1744236856.738632,29
1744236856.7886348,29
1744236856.838631,27
1744236856.888672,27
1744236856.93871,28
1744236856.988631,29
1744236857.038639,32
1744236857.088599,29
1744236857.138497,33
1744236857.188624,28
1744236857.2385721,25
1744236857.288576,25
1744236857.338631,29
1744236857.388659,44
1744236857.4386508,46
1744236857.488717,28
1744236857.5386932,32
1744236857.588619,32
1744236857.6385841,46
1744236857.6886861,38
1744236857.738564,34
1744236857.788661,43
1744236857.838568,35
1744236857.888701,71
1744236857.938483,48
1744236857.988662,45
1744236858.0386329,43
1744236858.0886242,55
1744236858.1385589,82
1744236858.188993,47
1744236858.2385972,35
1744236858.288625,42
1744236858.33866,57
1744236858.388609,53
1744236858.438452,57
1744236858.488498,53
1744236858.5384378,55
1744236858.588487,32
1744236858.638535,61
1744236858.6885881,56
1744236858.738448,53
1744236858.788555,43
1744236858.838572,49
1744236858.88856,47
1744236858.938545,39
1744236858.9885912,45
1744236859.038485,34
1744236859.08857,26
1744236859.138578,23
1744236859.188363,23
1744236859.238534,25
1744236859.2885509,23
1744236859.338589,20
1744236859.388608,21
1744236859.4385111,22
1744236859.488608,21
1744236859.538532,26
1744236859.588632,30
1744236859.6385002,25
1744236859.6886148,27
1744236859.7382798,24
1744236859.788456,24
1744236859.8384798,23
1744236859.888407,25
1744236859.9385269,27
1744236859.988488,29
1744236860.038482,23
1744236860.088591,24
1744236860.138417,23
